Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6507889042,6507889042,"2,4-Dinitrophenyl and Pentaerythrityltrinitrate as Explosophoric Units in the Synthesis of New Energetic Materials","Romero, M.A.| Cortes Morales, J.C.| González-Zamora, E.| Gutiérrez-Carillo, A.",4.0,55702883700| 38861295600| 6507889042| 57190025797,2016.0,2016-11-02,Synthesis (Germany),48,21,3794-3802,-,ISSN-00397881,26508.0,Journal,Georg Thieme Verlag,English,0.59,56,4.4,32,1.067,23,0.76,26.0,1.0,0.0,14.14,73.0,71.0,0.0,0.0,"Romero, M.A., Cortes Morales, J.C., González-Zamora, E. and 1 more (...) (2016).2,4-Dinitrophenyl and Pentaerythrityltrinitrate as Explosophoric Units in the Synthesis of New Energetic Materials. Synthesis (Germany),48(21) 3794-3802",https://www.scopus.com/record/display.url?eid=2-s2.0-84976585178&origin=resultslist,10.1055/s-0035-1561474,Article,,2-s2.0-84976585178,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,55702883700,57190025797,-,-,Mexico,1.0,1503| 1605,Catalysis| Organic Chemistry,2| 4,Engineering & Technology| Natural Sciences,249| 219| 409,Engineering - Petroleum| Engineering - Chemical| Chemistry,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3405,Organic chemistry,-,Thermal Decomposition and Energetic Material Properties,637,88.685,Energetic Compounds and Predictive Modeling Techniques,10520,83.216,Defensible,2016.0,1.0,N/A,"Romero, M.A.| Cortes Morales, J.C.| González-Zamora, E.| Gutiérrez-Carillo, A.",Universidad Autónoma Metropolitana,Mexico,0
