Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57809084800,57809084800,Workers' diplomacy: trade union strategy and Mexico-United States relations during the post-revolutionary years,"Fernández, S.M.C.",1.0,57809084800,2022.0,2022-07-01,Historia Mexicana,72,1,131-164,-,ISSN-01850172,25679.0,Journal,"Colegio de Mexico, A.C., Departamento de Publicaciones",Spanish,1.6,11,0.6,29,0.133,46,1.48,14.0,0.0,0.0,1.54,81.0,80.0,0.0,0.0,"Fernández, S.M.C. (2022).Workers' diplomacy: trade union strategy and Mexico-United States relations during the post-revolutionary years. Historia Mexicana,72(1) 131-164",https://www.scopus.com/record/display.url?eid=2-s2.0-85134423454&origin=resultslist,10.24201/HM.V72I1.4488,Article,Gold|Green,2-s2.0-85134423454,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,57809084800,57809084800,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,43,"History, Heritage And Archaeology",4303,Historical studies,-,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Economic Dynamics and Social Change in Mexico,18028,20.247,Definitive,2022.0,0.0,N/A,"Fernández, S.M.C.",Universidad Autónoma Metropolitana,Mexico,0
