Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222128671,57222128671,"Antimicrobial activity of graphite oxide doped with silver against Bacillus subtilis, Candida albicans, Escherichia coli, and Staphylococcus aureus by agar well diffusion test: Synthesis and characterization","Chavez-Esquivel, G.| Cervantes-Cuevas, H.| Ybieta-Olvera, L.F.| Castañeda Briones, M.T.| Acosta, D.| Cabello, J.",6.0,55773546500| 6602858573| 57222128671| 56063848000| 35583720400| 56175584600,2021.0,2021-04-01,Materials Science and Engineering C,123,-,-,111934,ISSN-09284931,17813.0,Journal,Elsevier Ltd,English,-,-,12.6,11,1.191,11,1.59,47.0,103.0,3.81,13.65,2.0,5.0,0.0,0.0,"Chavez-Esquivel, G., Cervantes-Cuevas, H., Ybieta-Olvera, L.F. and 3 more (...) (2021).Antimicrobial activity of graphite oxide doped with silver against Bacillus subtilis, Candida albicans, Escherichia coli, and Staphylococcus aureus by agar well diffusion test: Synthesis and characterization. Materials Science and Engineering C,123",https://www.scopus.com/record/display.url?eid=2-s2.0-85101546031&origin=resultslist,10.1016/j.msec.2021.111934,Article,,2-s2.0-85101546031,33812573,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60032442| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55773546500,56175584600,55773546500,-,Mexico,1.0,2210| 2211| 2500| 3104,Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,433| 222| 439,Materials Science| Engineering - Mechanical| Physics & Astronomy,37| 36,Physical Sciences| Engineering,40,Engineering,4003| 4016,Biomedical engineering| Materials engineering,-,Multifunctional Nanoparticles in Cancer Treatment,129,98.561,Targeted Drug Delivery Using Smart Nanocarriers,284,99.699,Definitive,2021.0,103.0,N/A,"Chavez-Esquivel, G.| Cervantes-Cuevas, H.| Ybieta-Olvera, L.F.| Castañeda Briones, M.T.| Acosta, D.| Cabello, J.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
