Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
12796026500,12796026500,Molecular identification of Nocardia species using the sodA gene: Identificación molecular de especies de Nocardia utilizando el gen sodA.,"Sánchez-Herrera, K.| Sandoval, H.| Mouniee, D.| Ramírez-Durán, N.| Bergeron, E.| Boiron, P.| Sánchez-Saucedo, N.| Rodríguez-Nava, V.",8.0,12796203900| 7004224542| 9044274700| 56000844100| 15049382800| 7005625725| 12796026500| 6507534600,2017.0,2017-09-01,New Microbes and New Infections,19,-,96-116,-,ISSN-20522975,21100369843.0,Journal,Elsevier Ltd,English,0.75,45,2.7,53,0.792,47,0.57,18.0,19.0,0.54,11.04,28.0,45.0,0.0,0.0,"Sánchez-Herrera, K., Sandoval, H., Mouniee, D. and 5 more (...) (2017).Molecular identification of Nocardia species using the sodA gene: Identificación molecular de especies de Nocardia utilizando el gen sodA.. New Microbes and New Infections,1996-116",https://www.scopus.com/record/display.url?eid=2-s2.0-85026740795&origin=resultslist,10.1016/j.nmni.2017.03.008,Article,Gold|Green,2-s2.0-85026740795,-,"Université Clermont Auvergne| Universidad Autónoma Metropolitana| CNRS| INRAE| Universidad Autonoma del Estado de Mexico| Universite Claude Bernard Lyon 1| Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement",314044| 505017| 314004| 314023| 505051| 314042| 708576,Academic| Government,7.0,60010210| 60108278| 60023578| 60002281,Universidad Autónoma Metropolitana Unidad Xochimilco| Ecologie Microbienne (LEM)| Université Claude Bernard Lyon 1| Universidad Autónoma del Estado de México,12796203900,6507534600,7004224542,-,Mexico| France,2.0,2404| 2725,Microbiology| Infectious Diseases,5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3202| 3107,Clinical sciences| Microbiology,-,Microbial Diversity and Gene Analysis in Pathogens,40,89.993,Nocardia Infections and Clinical Implications,4515,85.383,Definitive,2017.0,19.0,N/A,"Sánchez-Herrera, K.| Sandoval, H.| Mouniee, D.| Ramírez-Durán, N.| Bergeron, E.| Boiron, P.| Sánchez-Saucedo, N.| Rodríguez-Nava, V.","Université Clermont Auvergne| Universidad Autónoma Metropolitana| CNRS| INRAE| Universidad Autonoma del Estado de Mexico| Universite Claude Bernard Lyon 1| Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement",Mexico| France,0
