Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203958615,57203958615,Production of callus and roots from lateral meristems of Loeselia mexicana,"Aguirre-Alberto, L.| De Lourdes Martínez-Cárdenas, M.",2.0,57203958615| 57203964171,2018.0,2018-07-01,Botanical Sciences,96,3,405-414,-,ISSN-20074298,21100244622.0,Journal,"Sociedad Botanica de Mexico, A.C",English,0.68,52,1.1,64,0.333,56,1.04,31.0,2.0,0.11,9.05,68.0,70.0,0.0,0.0,"Aguirre-Alberto, L., De Lourdes Martínez-Cárdenas, M. (2018).Production of callus and roots from lateral meristems of Loeselia mexicana. Botanical Sciences,96(3) 405-414",https://www.scopus.com/record/display.url?eid=2-s2.0-85053763817&origin=resultslist,10.17129/botsci.1910,Article,Gold|Green,2-s2.0-85053763817,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57203958615,57203964171,57203964171,-,Mexico,1.0,1110,Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3108| 3007| 3103,Plant biology| Forestry sciences| Ecology,-,Invasive Species Management and Plant Community Dynamics,686,56.638,Conservation and Propagation of Chilean Flora,59526,20.965,Defensible,2018.0,2.0,N/A,"Aguirre-Alberto, L.| De Lourdes Martínez-Cárdenas, M.",Universidad Autónoma Metropolitana,Mexico,0
