Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211793999,57211793999,"Synthesis and characterization of gold nanoparticles on titanium dioxide for the catalytic photodegradation of 2,4-dichlorophenoxyacetic acid","Romero-Torres, E.| Gutiérrez-Arzaluz, M.| Mugica-Alvarez, V.| González-Reyes, L.| Torres-Rodríguez, M.| Tzompantzi-Morales, F.J.| Tzompantzi-Flores, C.",7.0,57211793999| 57200124453| 57204835583| 23099610000| 7402579679| 57207848642| 57205183413,2018.0,2018-01-01,Journal of Applied Research and Technology,16,5,346-356,-,ISSN-16656423,21100201949.0,Journal,Universidad Nacional Autonoma de Mexico,English,1.28,18,3.2,18,0.306,28,0.49,16.0,5.0,0.14,6.92,55.0,68.0,0.0,0.0,"Romero-Torres, E., Gutiérrez-Arzaluz, M., Mugica-Alvarez, V. and 4 more (...) (2018).Synthesis and characterization of gold nanoparticles on titanium dioxide for the catalytic photodegradation of 2,4-dichlorophenoxyacetic acid. Journal of Applied Research and Technology,16(5) 346-356",https://www.scopus.com/record/display.url?eid=2-s2.0-85075017073&origin=resultslist,-,Article,,2-s2.0-85075017073,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57211793999,57205183413,57200124453,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40,Engineering,4006| 4009| 4004,"Communications engineering| Electronics, sensors and digital hardware| Chemical engineering",-,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Photocatalytic Innovations in Titanium Dioxide Applications,47,98.985,Defensible,2018.0,5.0,N/A,"Romero-Torres, E.| Gutiérrez-Arzaluz, M.| Mugica-Alvarez, V.| González-Reyes, L.| Torres-Rodríguez, M.| Tzompantzi-Morales, F.J.| Tzompantzi-Flores, C.",Universidad Autónoma Metropolitana,Mexico,0
