Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
8352135000,8352135000,Design and development of an elastic-scattering lidar for the study of the atmospheric structure,"Castrejón-García, R.| Varela, J.R.| Hernández Utrera, O.| Altamirano-Robles, L.",4.0,60548864600| 8352135000| 16038981400| 15924731400,2017.0,2017-01-01,Revista Mexicana de Fisica,63,1,49-54,-,ISSN-0035001X,29758.0,Journal,Sociedad Mexicana de Fisica,English,0.48,65,1,68,0.203,71,0.28,17.0,3.0,0.08,12.03,62.0,71.0,0.0,0.0,"Castrejón-García, R., Varela, J.R., Hernández Utrera, O. and 1 more (...) (2017).Design and development of an elastic-scattering lidar for the study of the atmospheric structure. Revista Mexicana de Fisica,63(1) 49-54",https://www.scopus.com/record/display.url?eid=2-s2.0-85009465762&origin=resultslist,-,Article,,2-s2.0-85009465762,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Astrofisica Optica y Electronica| Universidad Nacional Autónoma de México,704696| 505017| 505007| 505023,Government| Academic,4.0,60030699| 60028381| 60027998| 60032442,"Instituto Nacional de Astrofisica Optica y Electronica| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Nacional Autónoma de México",60548864600,15924731400,-,-,Mexico,1.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,40| 51,Engineering| Physical Sciences,5104| 4013| 5107,Condensed matter physics| Geomatic engineering| Particle and high energy physics,SDG 11,Interactions of Atmospheric Layers and Water Vapor,260,67.953,Lidar Applications in Fusion Reactor Safety,61480,32.999,Defensible,2017.0,3.0,N/A,"Castrejón-García, R.| Varela, J.R.| Hernández Utrera, O.| Altamirano-Robles, L.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Astrofisica Optica y Electronica| Universidad Nacional Autónoma de México,Mexico,0
