Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201640652,57201640652,"Molecular assessment of the species of Gracilariaceae (Gracilariales, Rhodophyta) from the Yucatan Peninsula, Mexico, including two new records for the Mexican Atlantic","Vilchis, M.I.| Dreckmann, K.M.| Hernández, O.E.| Palma Ortíz, C.A.| Resendiz, M.L.N.| Sentíes, A.",6.0,57202912179| 6507105474| 57201632075| 57201640652| 56205756200| 57154686000,2020.0,2020-01-01,Botanical Sciences,1,1,-,-,ISSN-20074298,21100244622.0,Journal,"Sociedad Botanica de Mexico, A.C",English,0.65,54,1.4,60,0.289,66,0.05,2.0,4.0,0.1,10.24,58.0,73.0,0.0,0.0,"Vilchis, M.I., Dreckmann, K.M., Hernández, O.E. and 3 more (...) (2020).Molecular assessment of the species of Gracilariaceae (Gracilariales, Rhodophyta) from the Yucatan Peninsula, Mexico, including two new records for the Mexican Atlantic. Botanical Sciences,1(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85123642231&origin=resultslist,10.17129/botsci.2915,Article,Gold|Green,2-s2.0-85123642231,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57202912179,57154686000,6507105474,-,Mexico,1.0,1110,Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3007| 3108| 3103,Forestry sciences| Plant biology| Ecology,-,Marine Ecosystem Dynamics and Climate Resilience,1088,48.79,Genetic Diversity and Ecological Impact of Gracilaria,62345,44.333,Definitive,2020.0,4.0,N/A,"Vilchis, M.I.| Dreckmann, K.M.| Hernández, O.E.| Palma Ortíz, C.A.| Resendiz, M.L.N.| Sentíes, A.",Universidad Autónoma Metropolitana,Mexico,0
57201640652,57201640652,"Genetic variation of Meristotheca cylindrica (Solieriaceae, Rhodophyta) in Campeche, Mexico","Palma Ortiz, C.A.| Dreckmann, K.M.| Resendiz, M.L.N.| Sentíes, A.",4.0,57201640652| 6507105474| 56205756200| 57154686000,2017.0,2017-01-01,Hidrobiologica,27,3,315-326,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.3,77,0.4,78,0.166,75,0.55,18.0,2.0,0.12,8.11,67.0,68.0,0.0,0.0,"Palma Ortiz, C.A., Dreckmann, K.M., Resendiz, M.L.N. and 1 more (...) (2017).Genetic variation of Meristotheca cylindrica (Solieriaceae, Rhodophyta) in Campeche, Mexico. Hidrobiologica,27(3) 315-326",https://www.scopus.com/record/display.url?eid=2-s2.0-85045475461&origin=resultslist,10.24275/uam/izt/dcbs/hidro/2017v27n3/palma,Article,Gold,2-s2.0-85045475461,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60014923,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana,57201640652,57154686000,-,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,424| 416| 450| 502,Environmental Sciences| Earth & Marine Sciences| Geology| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3108| 3103| 3005,Plant biology| Ecology| Fisheries sciences,-,Marine Ecosystem Dynamics and Climate Resilience,1088,48.79,Genetic Diversity and Ecological Impact of Gracilaria,62345,44.333,Very Good,2017.0,2.0,N/A,"Palma Ortiz, C.A.| Dreckmann, K.M.| Resendiz, M.L.N.| Sentíes, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
57201640652,57201640652,"Genetic variation of Meristotheca cylindrica (Solieriaceae, Rhodophyta) in Campeche, Mexico","Ortiz, C.A.P.| Dreckmann, K.M.| Resendiz, M.L.N.| Senties, A.",4.0,57201640652| 6507105474| 56205756200| 57154686000,2017.0,2017-01-01,Hidrobiologica,27,3,315-326,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.3,77,0.4,78,0.166,75,0.0,3.0,0.0,0.0,8.11,82.0,72.0,0.0,0.0,"Ortiz, C.A.P., Dreckmann, K.M., Resendiz, M.L.N. and 1 more (...) (2017).Genetic variation of Meristotheca cylindrica (Solieriaceae, Rhodophyta) in Campeche, Mexico. Hidrobiologica,27(3) 315-326",https://www.scopus.com/record/display.url?eid=2-s2.0-85117879455&origin=resultslist,10.24275/UAM/IZT/DCBI/HIDRO/2017V27N3/PALMA,Article,Gold,2-s2.0-85117879455,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201640652,57154686000,57201640652,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,502| 424| 450| 416,Agriculture & Forestry| Environmental Sciences| Geology| Earth & Marine Sciences,37| 32,Physical Sciences| Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3108| 3103| 3005,Plant biology| Ecology| Fisheries sciences,-,Marine Ecosystem Dynamics and Climate Resilience,1088,48.79,Genetic Diversity and Ecological Impact of Gracilaria,62345,44.333,Very Good,2017.0,0.0,N/A,"Ortiz, C.A.P.| Dreckmann, K.M.| Resendiz, M.L.N.| Senties, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
