Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203165478,57203165478,Primary congenital hypothyroidism and neurodevelopment: A comprehensive therapeutic approach,"Díaz-Pérez, E.J.| Sánchez-Pérez, M.D.C.| Moreno-Macías, H.| Echeverría-Arjonilla, J.C.| Rivera-González, I.R.| Calzada-León, R.| Ruiz-Reyes, M.D.L.L.| Ontiveros-Mendoza, E.| Altamirano-Bustamante, N.| Mandujano-Valdés, M.A.",10.0,57203165478| 56756817500| 6507133032| 7007145337| 36139024000| 6603722609| 56543719100| 45661632800| 6505806920| 57213076341,2018.0,2018-07-01,Acta Pediatrica de Mexico,39,4,299-315,-,ISSN-01862391,21100395059.0,Journal,Instituto Nacional de Pediatria,Spanish,0.1,90,0.1,91,0.109,92,4.46,101.0,1.0,0.0,6.61,74.0,74.0,0.0,0.0,"Díaz-Pérez, E.J., Sánchez-Pérez, M.D.C., Moreno-Macías, H. and 7 more (...) (2018).Primary congenital hypothyroidism and neurodevelopment: A comprehensive therapeutic approach. Acta Pediatrica de Mexico,39(4) 299-315",https://www.scopus.com/record/display.url?eid=2-s2.0-85050790415&origin=resultslist,10.18233/apm39no4pp299-3151639,Article,Gold,2-s2.0-85050790415,-,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,505017| 505041,Government| Academic,2.0,60010210| 60004914| 60028381,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Pediatría| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57203165478,57213076341,6505806920,-,Mexico| Brazil,2.0,2735,"Pediatrics, Perinatology and Child Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3213| 3202| 3203,Paediatrics| Clinical sciences| Dentistry,SDG 16,Iodine Deficiency and Thyroid Health in Infants,452,42.381,Congenital Hypothyroidism and Newborn Screening Insights,6512,78.894,Definitive,2018.0,1.0,N/A,"Díaz-Pérez, E.J.| Sánchez-Pérez, M.D.C.| Moreno-Macías, H.| Echeverría-Arjonilla, J.C.| Rivera-González, I.R.| Calzada-León, R.| Ruiz-Reyes, M.D.L.L.| Ontiveros-Mendoza, E.| Altamirano-Bustamante, N.| Mandujano-Valdés, M.A.",Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,Mexico| Brazil,0
