Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209585555,57209585555,Photodegradation of RB5 dye with modified zeolites: influence of temperature and UV irradiation,"Sánchez-Viveros, J.M.| Petranovskii, V.| Tlacuatl, G.Z.| Lara Hernández, M.| Chávez-Rivas, F.| Falcony-Guajardo, C.| Espinoza-Tapia, J.C.",7.0,57209585555| 7003609095| 59376895600| 59376895700| 6603159506| 57217989486| 57208478338,2024.0,2024-10-01,Materials Research Express,11,10,-,105004,ISSN-20531591,21100432452.0,Journal,Institute of Physics,English,0.65,52,3.7,31,0.434,34,0.71,10.0,0.0,0.0,8.14,70.0,70.0,0.0,0.0,"Sánchez-Viveros, J.M., Petranovskii, V., Tlacuatl, G.Z. and 4 more (...) (2024).Photodegradation of RB5 dye with modified zeolites: influence of temperature and UV irradiation. Materials Research Express,11(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85207002452&origin=resultslist,10.1088/2053-1591/ad80ff,Article,Gold|Green,2-s2.0-85207002452,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505002| 505017| 505024| 505011| 505023,Academic| Government,5.0,60112837| 60032563| 60032442| 60006489| 60019176| 60017323,Universidad Autónoma Metropolitana-Lerma| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| Universidad Nacional Autónoma de México| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,57209585555,57208478338,57208478338,-,Mexico,1.0,2502| 2504| 2506| 2507| 2508,"Biomaterials| Electronic, Optical and Magnetic Materials| Metals and Alloys| Polymers and Plastics| Surfaces, Coatings and Films",4,Natural Sciences,433,Materials Science,36,Engineering,51| 40,Physical Sciences| Engineering,5104| 4016,Condensed matter physics| Materials engineering,SDG 6,Adsorption Mechanisms for Metal Ion Removal,54,98.234,Eco-Friendly Adsorbents for Dye Removal Applications,13,99.832,Definitive,2024.0,0.0,N/A,"Sánchez-Viveros, J.M.| Petranovskii, V.| Tlacuatl, G.Z.| Lara Hernández, M.| Chávez-Rivas, F.| Falcony-Guajardo, C.| Espinoza-Tapia, J.C.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
