Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57192982519,57192982519,Pyrrolic nitrogen-doped multiwall carbon nanotubes using ball-milled slag-SiC mixtures as a catalyst by aerosol assisted chemical vapor deposition,"Vega-Diáz, S.M.| González, V.J.| Morelos-Gómez, A.| Tristán-López, F.| Labrada-Delgado, G.J.| Rivera-Escoto, B.A.| Sánchez-Salas, R.| Cortés-López, A.J.| Fajardo-Diáz, J.L.| López-Uriás, F.| Terrones, M.| Muoz-Sandoval, E.",12.0,56013589100| 36670981200| 23478172000| 55669010200| 55649298300| 52464494600| 57192982519| 57192983460| 57192983034| 55943931000| 7006100082| 8210185400,2020.0,2020-01-01,Materials Research Express,7,2,-,025602,ISSN-20531591,21100432452.0,Journal,Institute of Physics Publishing,English,0.53,62,2.5,35,0.383,39,1.36,43.0,7.0,0.37,13.58,47.0,54.0,0.0,0.0,"Vega-Diáz, S.M., González, V.J., Morelos-Gómez, A. and 9 more (...) (2020).Pyrrolic nitrogen-doped multiwall carbon nanotubes using ball-milled slag-SiC mixtures as a catalyst by aerosol assisted chemical vapor deposition. Materials Research Express,7(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85081972877&origin=resultslist,10.1088/2053-1591/ab6ace,Article,Gold|Green,2-s2.0-85081972877,-,Universidad Carlos III de Madrid| Instituto Tecnológico de Celaya| Universidad Autónoma Metropolitana| Shinshu University| Pennsylvania State University| Instituto Potosino de Investigacion Cientifica y Tecnologica,312011| 714290| 505017| 208139| 508186| 505043,Academic| Government,6.0,60012639| 60001741| 60031955| 60024080| 60002151| 60001439,"Tecnológico Nacional de México en Celaya| Universidad Carlos III de Madrid| Shinshu University| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto Potosino de Investigación Científica y Tecnológica, A.C.| Pennsylvania State University",56013589100,8210185400,8210185400,-,Spain| Mexico| Japan| United States,4.0,2502| 2504| 2506| 2507| 2508,"Biomaterials| Electronic, Optical and Magnetic Materials| Metals and Alloys| Polymers and Plastics| Surfaces, Coatings and Films",4,Natural Sciences,433,Materials Science,36,Engineering,40| 51,Engineering| Physical Sciences,5104| 4016,Condensed matter physics| Materials engineering,-,Carbon Nanotubes in Advanced Material Applications,19,88.62,Properties and Applications of Nitrogen-Doped Carbon Nanotubes,39154,56.137,Defensible,2020.0,7.0,N/A,"Vega-Diáz, S.M.| González, V.J.| Morelos-Gómez, A.| Tristán-López, F.| Labrada-Delgado, G.J.| Rivera-Escoto, B.A.| Sánchez-Salas, R.| Cortés-López, A.J.| Fajardo-Diáz, J.L.| López-Uriás, F.| Terrones, M.| Muoz-Sandoval, E.",Universidad Carlos III de Madrid| Instituto Tecnológico de Celaya| Universidad Autónoma Metropolitana| Shinshu University| Pennsylvania State University| Instituto Potosino de Investigacion Cientifica y Tecnologica,Spain| Mexico| Japan| United States,0
