Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57225912016,57225912016,Development of scale for measuring the attitude towards the use of Information and Communication Technologies (ICT) in teaching,"Robles, R.O.G.| Bueno, R.P.| Castro, E.P.",3.0,57225878957| 57225912016| 55387049100,2021.0,2021-01-01,Revista de la Educacion Superior,50,197,97-115,-,ISSN-01852760,21100784205.0,Journal,Asociacion Nacional de Universidad e Instituciones de Educacion Superior,Spanish,0.83,42,0.9,69,0.211,75,4.04,126.0,2.0,0.25,7.9,66.0,63.0,0.0,0.0,"Robles, R.O.G., Bueno, R.P., Castro, E.P. (2021).Development of scale for measuring the attitude towards the use of Information and Communication Technologies (ICT) in teaching. Revista de la Educacion Superior,50(197) 97-115",https://www.scopus.com/record/display.url?eid=2-s2.0-85109786420&origin=resultslist,10.36857/RESU.2021.197.1581,Article,,2-s2.0-85109786420,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60023193| 126553242,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolirana-Cuajimalpa,57225878957,55387049100,-,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39| 40,Education| Engineering,3902| 4010| 3903,"Education policy, sociology and philosophy| Engineering practice and education| Education systems",-,Integrating Technology in Teacher Education Practices,1318,69.653,Integration of ICT in Educational Practices,469,98.244,Very Good,2021.0,2.0,N/A,"Robles, R.O.G.| Bueno, R.P.| Castro, E.P.",Universidad Autónoma Metropolitana,Mexico,0
