Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204127179,57204127179," Characterization of Highly Active Al 2 O 3 -TiO 2 Supported Pt and Pd Catalysts for Hydrodechlorination of 1,2-Dichloroethane ","Granados-Fócil, A.A.| Núñez-Correa, S.| Martín-Guaregua, N.C.| García-Mendoza, C.| Woolfolk-Frías, L.G.| De Los Reyes-Heredia, J.A.",6.0,51863543600| 57204128893| 57204120910| 59512992300| 57204127179| 6701672264,2019.0,2019-01-01,International Journal of Chemical Reactor Engineering,17,4,-,20180111,ISSN-15426580,130033.0,Journal,De Gruyter,English,0.49,66,1.7,56,0.259,57,2.22,83.0,1.0,0.08,13.0,73.0,73.0,0.0,0.0,"Granados-Fócil, A.A., Núñez-Correa, S., Martín-Guaregua, N.C. and 3 more (...) (2019). Characterization of Highly Active Al 2 O 3 -TiO 2 Supported Pt and Pd Catalysts for Hydrodechlorination of 1,2-Dichloroethane . International Journal of Chemical Reactor Engineering,17(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85054564006&origin=resultslist,10.1515/ijcre-2018-0111,Article,,2-s2.0-85054564006,-,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60028381| 60007909,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Veracruzana,51863543600,6701672264,6701672264,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,-,Innovative Approaches in Wastewater Treatment Technologies,433,93.264,Palladium Nanoparticles in Hydrodechlorination Applications,13551,78.306,Definitive,2019.0,1.0,N/A,"Granados-Fócil, A.A.| Núñez-Correa, S.| Martín-Guaregua, N.C.| García-Mendoza, C.| Woolfolk-Frías, L.G.| De Los Reyes-Heredia, J.A.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
