Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56125359200,56125359200,Overexpression and extra-mitochondrial localization of the chaperonin Hsp60 in ameloblastoma,"Rodríguez-Vázquez, M.| Muñiz-Lino, M.A.| Shibayama, M.| Cruz-Tapia, R.O.| Portilla-Robertson, J.| Ortiz-García, J.Z.| Martínez-Ricardez, A.L.| Licéaga-Escalera, C.| Rodríguez, M.A.",9.0,57195539120| 56125359200| 55989756000| 57218763947| 6602399564| 57195538633| 57224072239| 6602935143| 56411145500,2021.0,2021-09-01,Journal of Oral Biosciences,63,3,271-277,-,ISSN-13490079,11200153561.0,Journal,Japanese Association for Oral Biology,English,0.84,41,2.7,48,0.395,49,0.67,13.0,5.0,0.3,10.0,51.0,60.0,0.0,0.0,"Rodríguez-Vázquez, M., Muñiz-Lino, M.A., Shibayama, M. and 6 more (...) (2021).Overexpression and extra-mitochondrial localization of the chaperonin Hsp60 in ameloblastoma. Journal of Oral Biosciences,63(3) 271-277",https://www.scopus.com/record/display.url?eid=2-s2.0-85106921388&origin=resultslist,10.1016/j.job.2021.05.001,Article,,2-s2.0-85106921388,34010688,Hospital Juárez de México| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,715277| 505002| 505017| 505011| 505023,Medical| Government| Academic,5.0,60017323| 60019176| 60010210| 60014923| 60032442| 60013375,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Hospital Juárez de México,57195539120,56411145500,56411145500,-,Mexico,1.0,1300| 2701| 3500,"General Biochemistry,Genetics and Molecular Biology| Medicine (miscellaneous)| General Dentistry",5,Life Sciences & Medicine,532| 514| 507,Medicine| Dentistry| Biological Sciences,34| 32,Medical and Health| Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3203| 3101,Dentistry| Biochemistry and cell biology,-,Salivary Gland Tumors and Congenital Conditions,572,28.777,Ameloblastoma: Insights into Odontogenic Tumors,9232,86.617,Defensible,2021.0,5.0,N/A,"Rodríguez-Vázquez, M.| Muñiz-Lino, M.A.| Shibayama, M.| Cruz-Tapia, R.O.| Portilla-Robertson, J.| Ortiz-García, J.Z.| Martínez-Ricardez, A.L.| Licéaga-Escalera, C.| Rodríguez, M.A.",Hospital Juárez de México| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
