Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59369785000,59369785000,Antimicrobial and Antioxidant Activities of Four Essential Oils,"Esquivel-Campos, A.L.| Sánchez-Pérez, L.| González-Chávez, M.M.| Reyes-Ponce, A.| Zapata-Flores, E.J.| Pérez-Gutiérrez, S.| Pérez-Ramos, J.",7.0,55696572200| 6603200032| 8448132400| 59369785000| 57919325300| 55547707400| 55659065100,2024.0,2024-10-03,Journal of the Mexican Chemical Society,68,4,593-608,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.33,77,2.1,64,0.221,73,0.75,11.0,1.0,0.09,10.89,56.0,70.0,0.0,0.0,"Esquivel-Campos, A.L., Sánchez-Pérez, L., González-Chávez, M.M. and 4 more (...) (2024).Antimicrobial and Antioxidant Activities of Four Essential Oils. Journal of the Mexican Chemical Society,68(4) 593-608",https://www.scopus.com/record/display.url?eid=2-s2.0-85206559776&origin=resultslist,10.29356/jmcs.v68i4.2309,Article,Gold,2-s2.0-85206559776,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi,505017| 505014,Academic,2.0,60014923| 60031335,Universidad Autónoma Metropolitana| Universidad Autónoma de San Luis Potosí,55696572200,55659065100,55547707400| 55659065100,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3404| 3405| 3406,Medicinal and biomolecular chemistry| Organic chemistry| Physical chemistry,-,Antioxidant and Antimicrobial Properties of Essential Oils,275,87.901,Essential Oils as Antimicrobial Agents in Food Safety,701,99.444,Definitive,2024.0,1.0,N/A,"Esquivel-Campos, A.L.| Sánchez-Pérez, L.| González-Chávez, M.M.| Reyes-Ponce, A.| Zapata-Flores, E.J.| Pérez-Gutiérrez, S.| Pérez-Ramos, J.",Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi,Mexico,0
