Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
7801515364,7801515364,Food Disgust Scale: Spanish Version,"García-Gómez, L.| Romero-Rebollar, C.| Hartmann, C.| Siegrist, M.| Ferreira, G.| Gutierrez-Aguilar, R.| Villalpando, S.| Pacheco-Lopez, G.",8.0,7801515364| 57190951763| 55623905200| 7005920737| 7103062427| 56002737700| 7005159171| 57196369184,2020.0,2020-02-07,Frontiers in Psychology,11,-,-,165,ISSN-16641078,21100216571.0,Journal,Frontiers Media S.A.,English,1.36,17,3.5,27,0.947,26,0.72,30.0,5.0,0.16,12.14,54.0,68.0,0.0,0.0,"García-Gómez, L., Romero-Rebollar, C., Hartmann, C. and 5 more (...) (2020).Food Disgust Scale: Spanish Version. Frontiers in Psychology,11",https://www.scopus.com/record/display.url?eid=2-s2.0-85079788145&origin=resultslist,10.3389/fpsyg.2020.00165,Article,Gold|Green,2-s2.0-85079788145,-,Universidad Autónoma Metropolitana| Bordeaux INP| INRAE| Instituto Nacional de Enfermedades Respiratorias| Swiss Federal Institute of Technology Zurich| Institut national de la santé et de la recherche médicale| Universidad Nacional Autónoma de México| Université de Bordeaux,505017| 706328| 314023| 505037| 306003| 314027| 505023| 702554,Academic| Government,8.0,60112837| 60008205| 60025858| 60106809| 60102125| 60032442| 113428190| 123934066,Universidad Autónoma Metropolitana-Lerma| Instituto Nacional de Enfermedades Respiratorias| ETH Zürich| Nutrition et Neurobiologie Intégrative| Université de Bordeaux| Universidad Nacional Autónoma de México| Children’s Hospital of Mexico Federico Gómez| Center of Research in Neuroscience,7801515364,57196369184,57196369184,-,Mexico| Switzerland| France,3.0,3200,General Psychology,3,Social Sciences & Management,541,Psychology,39,Psychology,32| 52,Biomedical And Clinical Sciences| Psychology,-,-,-,Chronic Pain and Anxiety Disorders,148,78.548,Disgust Sensitivity and Behavioral Immune Responses,12139,92.942,Defensible,2020.0,5.0,N/A,"García-Gómez, L.| Romero-Rebollar, C.| Hartmann, C.| Siegrist, M.| Ferreira, G.| Gutierrez-Aguilar, R.| Villalpando, S.| Pacheco-Lopez, G.",Universidad Autónoma Metropolitana| Bordeaux INP| INRAE| Instituto Nacional de Enfermedades Respiratorias| Swiss Federal Institute of Technology Zurich| Institut national de la santé et de la recherche médicale| Universidad Nacional Autónoma de México| Université de Bordeaux,Mexico| Switzerland| France,0
