Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59144067500,59144067500,Omission errors in medical prescriptions dispensed in a Public Health Center of Iztapalapa in Mexico City in 2021,"Hernández-Retana, K.| Heyerdahl-Viau, I.| Pérez-Sánchez, R.| Gómez-Sánchez, A.C.| García-Casas, M.| Martínez-Núñez, J.M.",6.0,59144067500| 58000315700| 58641426800| 59143244500| 59143568800| 47862025300,2024.0,2024-05-01,Medicina Clinica y Social,8,2,158-165,-,ISSN-25212281,21101152597.0,Journal,"Faculty of Medical Sciences, Santa Rosa del Aguaray Branch, National University of Asuncion",Spanish,0.24,84,0.4,85,0.134,90,1.0,13.0,0.0,0.0,4.39,70.0,70.0,0.0,0.0,"Hernández-Retana, K., Heyerdahl-Viau, I., Pérez-Sánchez, R. and 3 more (...) (2024).Omission errors in medical prescriptions dispensed in a Public Health Center of Iztapalapa in Mexico City in 2021. Medicina Clinica y Social,8(2) 158-165",https://www.scopus.com/record/display.url?eid=2-s2.0-85194162021&origin=resultslist,10.52379/mcs.v8i2.356,Article,Gold|Green,2-s2.0-85194162021,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 124465400| 131296847| 60029824| 60032442,"Universidad Autónoma Metropolitana Unidad Xochimilco| Servicios de Salud Pública de la Ciudad de México| Hospital Star Médica Tlalnepantla| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",59144067500,47862025300,47862025300,-,Mexico,1.0,2701,Medicine (miscellaneous),5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,-,-,-,-,-,Enhancing Patient Safety through Medication Management,26,76.978,Enhancing Patient Safety through Medication Error Reduction,1525,91.534,Definitive,2024.0,0.0,N/A,"Hernández-Retana, K.| Heyerdahl-Viau, I.| Pérez-Sánchez, R.| Gómez-Sánchez, A.C.| García-Casas, M.| Martínez-Núñez, J.M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
