Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57808161600,57808161600,Inflammasome genes polymorphisms and susceptibility to gout. Is there a link?,"Clavijo-Cornejo, D.| López-Reyes, A.| Cruz-Arenas, E.| Jacobo-Albavera, L.| Rivera-Tlaltzicapa, D.| Francisco-Balderas, A.| Domínguez-Pérez, M.| Romero-Morelos, P.| Vázquez-Mellado, J.| Silveira, L.H.| Pineda, C.| Martínez-Nava, G.| Gutierrez, M.",13.0,55573688100| 15837159600| 57191849611| 36052681600| 57808161600| 57202918312| 55935050800| 60161178500| 6603824010| 7004430209| 55989786100| 46661582100| 26635137500,2022.0,2022-05-02,Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion,74,3,147-155,-,ISSN-00348376,18238.0,Journal,NLM (Medline),English,0.84,40,3.1,33,0.449,56,1.1,15.0,5.0,0.66,7.6,46.0,41.0,0.0,0.0,"Clavijo-Cornejo, D., López-Reyes, A., Cruz-Arenas, E. and 10 more (...) (2022).Inflammasome genes polymorphisms and susceptibility to gout. Is there a link?. Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion,74(3) 147-155",https://www.scopus.com/record/display.url?eid=2-s2.0-85134361231&origin=resultslist,10.24875/RIC.21000603,Article,Gold|Green,2-s2.0-85134361231,35313392,Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Nacional de Medicina Genomica| Instituto Politécnico Nacional,505017| 715278| 707723| 505011,Medical| Academic| Government,4.0,60084250| 60095231| 60014923| 60019176| 130718075| 129809401| 130718042| 130717852,Instituto Nacional de Rehabilitación| Instituto Nacional de Medicina Genómica| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Estatal del Valle de Ecatepec| Hospital General de México| Instituto Nacional de Cardiolog a Ignacio Ch vez| Instituto Nacional de Rehabilitaci n LGII,55573688100,26635137500,-,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3201| 3204| 3202,Cardiovascular medicine and haematology| Immunology| Clinical sciences,-,Uric Acid and Inflammatory Disease Management,772,66.972,Uric Acid Transport Mechanisms in Gout Management,8030,97.659,Defensible,2022.0,5.0,N/A,"Clavijo-Cornejo, D.| López-Reyes, A.| Cruz-Arenas, E.| Jacobo-Albavera, L.| Rivera-Tlaltzicapa, D.| Francisco-Balderas, A.| Domínguez-Pérez, M.| Romero-Morelos, P.| Vázquez-Mellado, J.| Silveira, L.H.| Pineda, C.| Martínez-Nava, G.| Gutierrez, M.",Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Nacional de Medicina Genomica| Instituto Politécnico Nacional,Mexico,0
