Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55671389600,55671389600,Mapuche education and school education in araucanía: A dual educational rationality?,"Quilaqueo Rapimán, D.| Quintriqueo Millán, S.| Riquelme Mella, E.H.| Loncón Antileo, E.",4.0,25926637000| 54882270600| 46861278300| 55671389600,2016.0,2016-10-01,Cadernos de Pesquisa,46,162,1050-1070,-,ISSN-01001574,4700152714.0,Journal,Fundacao Carlos Chagas,Spanish,0.68,49,0.3,57,0.255,24,2.81,77.0,20.0,1.2,3.34,27.0,24.0,0.0,0.0,"Quilaqueo Rapimán, D., Quintriqueo Millán, S., Riquelme Mella, E.H. and 1 more (...) (2016).Mapuche education and school education in araucanía: A dual educational rationality?. Cadernos de Pesquisa,46(162) 1050-1070",https://www.scopus.com/record/display.url?eid=2-s2.0-85010300520&origin=resultslist,10.1590/198053143599,Article,Gold|Green,2-s2.0-85010300520,-,Universidad de Santiago de Chile| Universidad Autónoma Metropolitana| Universidad Católica de Temuco| Université Laval,603006| 505017| 700288| 501034,Academic,4.0,60025749| 102072407| 60032619| 60023383| 60014923,Universidad Católica de Temuco| UCT| Université Laval| Universidad de Santiago de Chile| Universidad Autónoma Metropolitana,25926637000,55671389600,-,-,Chile| Mexico| Canada,3.0,3304| 3316| 3318,Education| Cultural Studies| Gender Studies,3,Social Sciences & Management,318| 342| 311,Education & Training| Sociology| Communication & Media Studies,40| 41,Social Sciences| Education Studies,39,Education,3902| 3999| 3903,"Education policy, sociology and philosophy| Other education| Education systems",-,"Indigenous Rights, Autonomy, and Resource Management",1482,9.68,Intercultural Education and Mapuche Knowledge in Chile,35342,71.624,Definitive,2016.0,20.0,N/A,"Quilaqueo Rapimán, D.| Quintriqueo Millán, S.| Riquelme Mella, E.H.| Loncón Antileo, E.",Universidad de Santiago de Chile| Universidad Autónoma Metropolitana| Universidad Católica de Temuco| Université Laval,Chile| Mexico| Canada,0
