Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56000832200,56000832200,SARS-CoV-2: A bibliographic review of the most relevant topics and evolution of medical knowledge about the disease,"Vargas-Lara, A.K.| Schreiber-Vellnagel, V.| Ochoa-Hein, E.| López-Ávila, A.",4.0,57224498377| 57224500683| 57200275833| 56000832200,2020.0,2020-01-01,Neumologia y Cirugia de Torax(Mexico),79,3,185-196,-,ISSN-00283746,21101046605.0,Journal,Instituto Nacional de Enfermedades Respiratorias,Spanish,0.26,79,-,-,-,-,0.46,10.0,2.0,0.21,9.33,68.0,65.0,0.0,0.0,"Vargas-Lara, A.K., Schreiber-Vellnagel, V., Ochoa-Hein, E. and 1 more (...) (2020).SARS-CoV-2: A bibliographic review of the most relevant topics and evolution of medical knowledge about the disease. Neumologia y Cirugia de Torax(Mexico),79(3) 185-196",https://www.scopus.com/record/display.url?eid=2-s2.0-85107813075&origin=resultslist,10.35366/96655,Article,Bronze,2-s2.0-85107813075,-,Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,705325| 505017| 505009,Academic| Government,3.0,60004252| 60009149| 60014923,Universidad La Salle| Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Autónoma Metropolitana,57224498377,56000832200,57224498377,-,Mexico,1.0,2740| 2746,Pulmonary and Respiratory Medicine| Surgery,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3201| 3213,Clinical sciences| Cardiovascular medicine and haematology| Paediatrics,SDG 3,"COVID-19, Its Impact, and Vaccination",1,99.935,Convalescent Plasma Therapy for COVID-19 Treatment,14022,90.49,Defensible,2020.0,2.0,N/A,"Vargas-Lara, A.K.| Schreiber-Vellnagel, V.| Ochoa-Hein, E.| López-Ávila, A.",Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
