Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58554963300,58554963300,"Characterization of sediments from the upper basin of the Lerma River, Mexico: Microbiome and biomethane potential","Aguilar-Vilchis, R.| Hernández-Rodríguez, I.A.| González-Blanco, G.| Hernández-Soto, L.M.| Aguirre-Garrido, J.F.| Beristain-Cardoso, R.",6.0,58554963300| 57218896471| 23768143000| 57213813420| 55258660100| 56000925300,2023.0,2023-01-01,Revista Mexicana de Ingeniera Quimica,22,2,-,IA2330,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.36,74,3.6,50,0.266,61,1.17,25.0,2.0,0.15,13.01,56.0,70.0,0.0,0.0,"Aguilar-Vilchis, R., Hernández-Rodríguez, I.A., González-Blanco, G. and 3 more (...) (2023).Characterization of sediments from the upper basin of the Lerma River, Mexico: Microbiome and biomethane potential. Revista Mexicana de Ingeniera Quimica,22(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85169114030&origin=resultslist,10.24275/rmiq/IA2330,Article,Bronze,2-s2.0-85169114030,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60112837| 127833775,Universidad Autónoma Metropolitana-Lerma| Instituto Interamericano de Tecnología y Ciencias del Agua (IITCA),58554963300,56000925300,56000925300,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,30| 40| 31,"Agricultural, Veterinary And Food Sciences| Engineering| Biological Sciences",3006| 4004| 3106,Food sciences| Chemical engineering| Industrial biotechnology,SDG 6,"Biogas, Biochar, and Microbial Fuel Cells",69,98.954,Microbial Dynamics in Anaerobic Digestion Processes,3895,98.807,Definitive,2023.0,2.0,N/A,"Aguilar-Vilchis, R.| Hernández-Rodríguez, I.A.| González-Blanco, G.| Hernández-Soto, L.M.| Aguirre-Garrido, J.F.| Beristain-Cardoso, R.",Universidad Autónoma Metropolitana,Mexico,0
