Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204202991,57204202991,Representation of doubly infinite matrices as non-commutative Laurent series,"Arenas-Herrera, M.I.| Verde-Star, L.",2.0,57204202991| 6603579354,2017.0,2017-11-27,Special Matrices,5,1,250-257,-,ISSN-23007451,21100794599.0,Journal,De Gruyter Open Ltd,English,0.63,54,0.4,88,0.295,81,0.53,19.0,6.0,0.61,3.28,51.0,42.0,0.0,0.0,"Arenas-Herrera, M.I., Verde-Star, L. (2017).Representation of doubly infinite matrices as non-commutative Laurent series. Special Matrices,5(1) 250-257",https://www.scopus.com/record/display.url?eid=2-s2.0-85044934848&origin=resultslist,10.1515/spma-2017-0018,Article,Gold|Green,2-s2.0-85044934848,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57204202991,6603579354,6603579354,-,Mexico,1.0,2602| 2608,Algebra and Number Theory| Geometry and Topology,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4901| 4905,Applied mathematics| Statistics,-,Matrix Representations and Polynomial Identities in Mathematics,517,20.34,Combinatorial Structures in Lattice Path Enumeration,14951,68.372,Very Good,2017.0,6.0,N/A,"Arenas-Herrera, M.I.| Verde-Star, L.",Universidad Autónoma Metropolitana,Mexico,0
