Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222322901,57222322901,Sleep deprivation induces oxidative stress in the liver and pancreas in young and aging rats,"Hernández Santiago, K.| López –López, A.L.| Sánchez-Muñoz, F.| Cortés Altamirano, J.L.| Alfaro-Rodríguez, A.| Bonilla-Jaime, H.",6.0,57222322901| 56292388200| 56002771800| 57192095795| 6603295548| 8790024800,2021.0,2021-03-01,Heliyon,7,3,-,e06466,ISSN-24058440,21100411756.0,Journal,Elsevier Ltd,English,1.24,22,4,18,0.55,20,0.76,19.0,19.0,0.57,19.41,21.0,44.0,0.0,0.0,"Hernández Santiago, K., López –López, A.L., Sánchez-Muñoz, F. and 3 more (...) (2021).Sleep deprivation induces oxidative stress in the liver and pancreas in young and aging rats. Heliyon,7(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85102306162&origin=resultslist,10.1016/j.heliyon.2021.e06466,Article,Gold|Green,2-s2.0-85102306162,-,SSA Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Nacional de Cardiologia Ignacio Chavez,720866| 505002| 505017| 715278| 505008,Medical| Government| Academic| Corporate,5.0,60028381| 60017323| 60010748| 60084250| 60013839| 60004064,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Nacional de Cardiologia Ignacio Chavez| Instituto Nacional de Rehabilitación| Secretaria de Salud| SSA Mexico,57222322901,8790024800,8790024800,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Sleep Dynamics and Cognitive Performance in Athletes,1140,36.756,Cognitive Impacts of Sleep Deprivation on Memory,19250,86.404,Very Good,2021.0,19.0,N/A,"Hernández Santiago, K.| López –López, A.L.| Sánchez-Muñoz, F.| Cortés Altamirano, J.L.| Alfaro-Rodríguez, A.| Bonilla-Jaime, H.",SSA Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Nacional de Cardiologia Ignacio Chavez,Mexico,0
