Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57576687600,57576687600,The Adapa Tablets and the Tuxtla Glyphs: Coevolution Between Human and Nonhuman Animals,"Figueredo, A.J.| Steklis, N.G.| Peñaherrera-Aguirre, M.| Fernandes, H.B.F.| Cabeza de Baca, T.| Salmon, C.| Hernández-Chaves, M.G.| Araya, S.F.A.| Pérez-Ramos, M.| Frías-Armenta, M.| Corral-Verdugo, V.| Aragonés, J.I.| Sevillano, V.",13.0,7006508915| 8594195400| 57193933423| 55811631500| 55216581700| 7101762238| 57576478800| 57216923018| 57576687600| 6603072717| 6602518953| 7006317218| 13907770900,2022.0,2022-09-01,Evolutionary Psychological Science,8,3,316-332,-,ISSN-21989885,21101041408.0,Journal,Springer Nature,English,0.91,35,3.2,45,0.675,39,0.62,17.0,7.0,0.6,10.04,39.0,44.0,0.0,0.0,"Figueredo, A.J., Steklis, N.G., Peñaherrera-Aguirre, M. and 10 more (...) (2022).The Adapa Tablets and the Tuxtla Glyphs: Coevolution Between Human and Nonhuman Animals. Evolutionary Psychological Science,8(3) 316-332",https://www.scopus.com/record/display.url?eid=2-s2.0-85128186259&origin=resultslist,10.1007/s40806-022-00320-5,Article,,2-s2.0-85128186259,-,Universidad Autónoma Metropolitana| Complutense University| Universidad de Sonora| Universidad Latina de Costa Rica| University of Redlands| University of Arizona| Universidad Autónoma de Madrid,505017| 312012| 505021| 725579| 714861| 508256| 312010,Academic,7.0,60010065| 60150063| 60031781| 127982529| 60077409| 60028381| 60032897| 60027282| 60026796,The University of Arizona| College of Science| University of Redlands| MAG| Universidad Latina de Costa Rica| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Sonora| Universidad Complutense de Madrid| Universidad Autónoma de Madrid,7006508915,13907770900,7006508915,-,Spain| Costa Rica| Mexico| United States,4.0,3207,Social Psychology,3,Social Sciences & Management,541,Psychology,39,Psychology,52,Psychology,5201| 5204| 5205,Applied and developmental psychology| Cognitive and computational psychology| Social and personality psychology,-,Canine Behavior and Zoonotic Risks,1125,40.811,Veterinary Education and Animal Welfare Perspectives,25789,65.428,Defensible,2022.0,7.0,N/A,"Figueredo, A.J.| Steklis, N.G.| Peñaherrera-Aguirre, M.| Fernandes, H.B.F.| Cabeza de Baca, T.| Salmon, C.| Hernández-Chaves, M.G.| Araya, S.F.A.| Pérez-Ramos, M.| Frías-Armenta, M.| Corral-Verdugo, V.| Aragonés, J.I.| Sevillano, V.",Universidad Autónoma Metropolitana| Complutense University| Universidad de Sonora| Universidad Latina de Costa Rica| University of Redlands| University of Arizona| Universidad Autónoma de Madrid,Spain| Costa Rica| Mexico| United States,0
