Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204575039,57204575039,Comparative study of the efficiency of removal of N and P of municipal wastewater and leached of vermicomposting with five strains of micro algae,"Rodríguez-Palacio, M.C.| Cabrera-Cruz, R.B.E.| Rolón-Aguilar, J.C.| Lozano-Ramírez, C.| Galeana-Hurtado, L.J.| Morales-Avendaño, E.D.",6.0,36133532700| 6508016041| 57204571513| 36133620700| 57204575039| 56505437800,2018.0,2018-11-01,Desalination and Water Treatment,131,-,180-186,-,ISSN-19443994,19700175585.0,Journal,Desalination Publications,English,0.5,65,2.6,34,0.377,39,1.61,56.0,5.0,0.1,10.27,55.0,71.0,0.0,0.0,"Rodríguez-Palacio, M.C., Cabrera-Cruz, R.B.E., Rolón-Aguilar, J.C. and 3 more (...) (2018).Comparative study of the efficiency of removal of N and P of municipal wastewater and leached of vermicomposting with five strains of micro algae. Desalination and Water Treatment,131180-186",https://www.scopus.com/record/display.url?eid=2-s2.0-85056234471&origin=resultslist,10.5004/dwt.2018.23035,Article,Bronze,2-s2.0-85056234471,-,Universidad Autónoma de Tamaulipas| Universidad Autónoma Metropolitana,714293| 505017,Academic,2.0,60019607| 60014923| 101432167,Universidad Autónoma de Tamaulipas| Universidad Autónoma Metropolitana| Guayaquil University,36133532700,56505437800,36133532700,-,Ecuador| Mexico,2.0,2212| 2310| 2312,Ocean Engineering| Pollution| Water Science and Technology,3| 2| 4,Social Sciences & Management| Engineering & Technology| Natural Sciences,247| 424| 451| 416| 249,Engineering - Mineral & Mining| Environmental Sciences| Geophysics| Earth & Marine Sciences| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4004| 4011| 4005,Chemical engineering| Environmental engineering| Civil engineering,SDG 6| SDG 11| SDG 15,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgae Utilization in Wastewater Treatment Systems,2719,99.773,Very Good,2018.0,5.0,N/A,"Rodríguez-Palacio, M.C.| Cabrera-Cruz, R.B.E.| Rolón-Aguilar, J.C.| Lozano-Ramírez, C.| Galeana-Hurtado, L.J.| Morales-Avendaño, E.D.",Universidad Autónoma de Tamaulipas| Universidad Autónoma Metropolitana,Ecuador| Mexico,0
