Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57324346400,57324346400,Kinetic and reactor performance of a Ni-based catalyst during the production of ethene,"Che-Galicia, G.| Ruiz-Martínez, R.S.| Rios-Morales, D.| Ayala-Romero, J.A.| Castillo-Araiza, C.O.",5.0,55619596000| 6507059297| 43661858700| 57324346400| 23007559200,2018.0,2018-03-04,Chemical Engineering Communications,205,3,372-386,-,ISSN-00986445,16393.0,Journal,Taylor and Francis Ltd.,English,0.7,50,2.8,35,0.375,44,5.86,174.0,9.0,0.31,12.92,44.0,57.0,0.0,0.0,"Che-Galicia, G., Ruiz-Martínez, R.S., Rios-Morales, D. and 2 more (...) (2018).Kinetic and reactor performance of a Ni-based catalyst during the production of ethene. Chemical Engineering Communications,205(3) 372-386",https://www.scopus.com/record/display.url?eid=2-s2.0-85041136840&origin=resultslist,10.1080/00986445.2017.1396538,Article,,2-s2.0-85041136840,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505001| 505017| 505011,Academic,3.0,60024830| 60028381| 60019176,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,55619596000,23007559200,23007559200,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,219| 409,Engineering - Chemical| Chemistry,37| 36,Physical Sciences| Engineering,40,Engineering,4004,Chemical engineering,SDG 9,Catalytic Innovations in Hydrocarbon Conversion Processes,1027,64.16,Vanadium Oxide Catalysts in Dehydrogenation Reactions,3118,93.073,Very Good,2018.0,9.0,N/A,"Che-Galicia, G.| Ruiz-Martínez, R.S.| Rios-Morales, D.| Ayala-Romero, J.A.| Castillo-Araiza, C.O.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
