Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58544328000,58544328000,Genotypic and Phenotypic Diversity of Kluyveromyces marxianus Isolates Obtained from the Elaboration Process of Two Traditional Mexican Alcoholic Beverages Derived from Agave: Pulque and Henequen (Agave fourcroydes) Mezcal,"Lappe-Oliveras, P.| Avitia, M.| Sánchez-Robledo, S.D.| Castillo-Plata, A.K.| Pedraza, L.| Baquerizo, G.| Le Borgne, S.",7.0,56741361500| 37013110000| 58544328000| 57385963900| 35308045100| 8968498400| 7003917295,2023.0,2023-08-01,Journal of Fungi,9,8,-,795,ISSN-2309608X,21100886355.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.2,19,6.7,13,0.929,14,2.34,35.0,7.0,0.82,8.55,31.0,35.0,0.0,0.0,"Lappe-Oliveras, P., Avitia, M., Sánchez-Robledo, S.D. and 4 more (...) (2023).Genotypic and Phenotypic Diversity of Kluyveromyces marxianus Isolates Obtained from the Elaboration Process of Two Traditional Mexican Alcoholic Beverages Derived from Agave: Pulque and Henequen (Agave fourcroydes) Mezcal. Journal of Fungi,9(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85169078608&origin=resultslist,10.3390/jof9080795,Article,Gold|Green,2-s2.0-85169078608,-,Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA)| Universidad Nacional Autónoma de México,505017| 702731| 505023,Academic,3.0,60032442| 60174564| 60024080| 60011923| 60171159,"Universidad Nacional Autónoma de México| Instituto de Ecología, UNAM| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Iberoamericana| Universidad Iberoamericana Puebla",56741361500,7003917295,7003917295,-,Mexico,1.0,1105| 1110| 2726,"Ecology, Evolution, Behavior and Systematics| Plant Science| Microbiology (medical)",5,Life Sciences & Medicine,502| 532,Agriculture & Forestry| Medicine,32| 34,Life Sciences| Medical and Health,31,Biological Sciences,3107,Microbiology,-,Antioxidant Compounds in Wine and Tea,630,87.966,Kluyveromyces Yeasts in Metabolic Regulation and Applications,49523,66.464,Definitive,2023.0,7.0,N/A,"Lappe-Oliveras, P.| Avitia, M.| Sánchez-Robledo, S.D.| Castillo-Plata, A.K.| Pedraza, L.| Baquerizo, G.| Le Borgne, S.",Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA)| Universidad Nacional Autónoma de México,Mexico,0
