Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201666830,57201666830,"Adiós a los académicos en las Universidades públicas Mexicanas: ¿qué perdemos?, ¿qué ganamos?","Espinosa, A.B.| Villalobos, L.O.",2.0,56042794100| 57201666830,2018.0,2018-04-01,Perfiles Educativos,40,160,10-28,-,ISSN-01852698,19400158901.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,1.03,29,0.7,66,0.348,52,0.82,34.0,3.0,0.5,6.01,63.0,47.0,0.0,1.0,"Espinosa, A.B., Villalobos, L.O. (2018).Adiós a los académicos en las Universidades públicas Mexicanas: ¿qué perdemos?, ¿qué ganamos?. Perfiles Educativos,40(160) 10-28",https://www.scopus.com/record/display.url?eid=2-s2.0-85045622587&origin=resultslist,10.22201/iisue.24486167e.2018.160.58325,Article,Gold,2-s2.0-85045622587,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,56042794100,57201666830,-,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39,Education,3903| 3999| 3902,"Education systems| Other education| Education policy, sociology and philosophy",-,Internationalization and Quality in Higher Education Systems,908,60.432,Transformations in Mexican Higher Education Policies,26517,45.978,Very Good,2018.0,3.0,N/A,"Espinosa, A.B.| Villalobos, L.O.",Universidad Autónoma Metropolitana,Mexico,0
