Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57091675200,57091675200,Medicinal plants used in Mexican traditional medicine for the treatment of colorectal cancer,"Jacobo-Herrera, N.J.| Jacobo-Herrera, F.E.| Zentella-Dehesa, A.| Andrade-Cetto, A.| Heinrich, M.| Pérez-Plasencia, C.",6.0,6504197123| 57091675200| 55587548900| 6603273710| 16156235300| 8850283800,2016.0,2016-02-17,Journal of Ethnopharmacology,179,-,391-402,-,ISSN-03788741,23015.0,Journal,Elsevier Ireland Ltd,English,1.54,11,5.6,24,1.087,21,8.54,252.0,65.0,2.15,7.9,8.0,12.0,0.0,0.0,"Jacobo-Herrera, N.J., Jacobo-Herrera, F.E., Zentella-Dehesa, A. and 3 more (...) (2016).Medicinal plants used in Mexican traditional medicine for the treatment of colorectal cancer. Journal of Ethnopharmacology,179391-402",https://www.scopus.com/record/display.url?eid=2-s2.0-84956814415&origin=resultslist,10.1016/j.jep.2015.12.042,Article,,2-s2.0-84956814415,26721221,Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| University College London| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505036| 315061| 505023| 505009,Government| Academic,5.0,60009149| 60024080| 60032442| 60022148| 60005058| 60019825,"Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México| University College London| Facultad de Estudios Superiores Iztacala| Instituto Nacional de Cancerologia, México",6504197123,8850283800,6504197123,-,United Kingdom| Mexico,2.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3214| 4208,"Pharmacology and pharmaceutical sciences| Traditional, complementary and integrative medicine",SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Anticancer and Antioxidant Properties of Annona Muricata,41556,82.309,Weak,2016.0,65.0,N/A,"Jacobo-Herrera, N.J.| Jacobo-Herrera, F.E.| Zentella-Dehesa, A.| Andrade-Cetto, A.| Heinrich, M.| Pérez-Plasencia, C.",Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| University College London| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,United Kingdom| Mexico,0
