Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
23007559200,23007559200,Kinetic Assessment of the Simultaneous Hydrodesulfurization of Dibenzothiophene and the Hydrogenation of Diverse Polyaromatic Structures,"Morales-Valencia, E.M.| Castillo-Araiza, C.O.| Giraldo, S.A.| Baldovino-Medrano, V.G.",4.0,56572844300| 23007559200| 6505928453| 23134354400,2018.0,2018-05-04,ACS Catalysis,8,5,3926-3942,-,ISSN-21555435,19700188320.0,Journal,American Chemical Society,English,2.15,5,18.2,4,4.702,4,1.72,71.0,64.0,1.25,19.21,7.0,23.0,0.0,0.0,"Morales-Valencia, E.M., Castillo-Araiza, C.O., Giraldo, S.A. and 1 more (...) (2018).Kinetic Assessment of the Simultaneous Hydrodesulfurization of Dibenzothiophene and the Hydrogenation of Diverse Polyaromatic Structures. ACS Catalysis,8(5) 3926-3942",https://www.scopus.com/record/display.url?eid=2-s2.0-85046642593&origin=resultslist,10.1021/acscatal.8b00629,Article,Green,2-s2.0-85046642593,-,Universidad Autónoma Metropolitana| Universidad Industrial de Santander,505017| 604005,Academic,2.0,60057258| 60028381,Universidad Industrial de Santander| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56572844300,23134354400,23007559200,-,Mexico| Colombia,2.0,1503| 1600,Catalysis| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,219| 249| 409,Engineering - Chemical| Engineering - Petroleum| Chemistry,36| 37,Engineering| Physical Sciences,34| 31,Chemical Sciences| Biological Sciences,3406| 3405| 3106,Physical chemistry| Organic chemistry| Industrial biotechnology,-,Catalytic Innovations in Hydrogenation and Desulfurization,1180,44.016,Catalyst Innovations in Hydrodesulfurization Applications,394,94.547,Definitive,2018.0,64.0,N/A,"Morales-Valencia, E.M.| Castillo-Araiza, C.O.| Giraldo, S.A.| Baldovino-Medrano, V.G.",Universidad Autónoma Metropolitana| Universidad Industrial de Santander,Mexico| Colombia,0
23007559200,23007559200,Modeling of oxidative dehydrogenation of ethane to ethylene on a MoVTeNbO/TiO2 catalyst in an industrial-scale packed bed catalytic reactor,"Che-Galicia, G.| Ruiz-Martínez, R.S.| López-Isunza, F.| Castillo-Araiza, C.O.",4.0,55619596000| 6507059297| 55989713600| 23007559200,2015.0,2015-11-05,Chemical Engineering Journal,280,-,682-694,-,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,1.95,6,8.6,2,1.676,4,6.28,224.0,60.0,1.82,9.87,9.0,15.0,1.0,0.0,"Che-Galicia, G., Ruiz-Martínez, R.S., López-Isunza, F. and 1 more (...) (2015).Modeling of oxidative dehydrogenation of ethane to ethylene on a MoVTeNbO/TiO2 catalyst in an industrial-scale packed bed catalytic reactor. Chemical Engineering Journal,280682-694",https://www.scopus.com/record/display.url?eid=2-s2.0-84932649969&origin=resultslist,10.1016/j.cej.2015.05.128,Article,,2-s2.0-84932649969,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,55619596000,23007559200,23007559200,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,4| 2,Natural Sciences| Engineering & Technology,219| 222| 249| 424| 409,Engineering - Chemical| Engineering - Mechanical| Engineering - Petroleum| Environmental Sciences| Chemistry,37| 36,Physical Sciences| Engineering,40,Engineering,4004| 4016| 4011,Chemical engineering| Materials engineering| Environmental engineering,-,Catalytic Innovations in Hydrocarbon Conversion Processes,1027,64.16,Vanadium Oxide Catalysts in Dehydrogenation Reactions,3118,93.073,Very Good,2015.0,60.0,N/A,"Che-Galicia, G.| Ruiz-Martínez, R.S.| López-Isunza, F.| Castillo-Araiza, C.O.",Universidad Autónoma Metropolitana,Mexico,0
23007559200,23007559200,Kinetic Assessment of the Dry Reforming of Methane over a Ni-La2O3 Catalyst,"Sandoval-Bohórquez, V.S.| Morales-Valencia, E.M.| Castillo-Araiza, C.O.| Ballesteros-Rueda, L.M.| Baldovino-Medrano, V.G.",5.0,57217210307| 56572844300| 23007559200| 26631775800| 23134354400,2021.0,2021-09-17,ACS Catalysis,11,18,11478-11493,-,ISSN-21555435,19700188320.0,Journal,American Chemical Society,English,2.09,6,20.8,5,4.202,4,2.29,71.0,55.0,1.53,20.97,6.0,18.0,0.0,0.0,"Sandoval-Bohórquez, V.S., Morales-Valencia, E.M., Castillo-Araiza, C.O. and 2 more (...) (2021).Kinetic Assessment of the Dry Reforming of Methane over a Ni-La2O3 Catalyst. ACS Catalysis,11(18) 11478-11493",https://www.scopus.com/record/display.url?eid=2-s2.0-85115196261&origin=resultslist,10.1021/acscatal.1c02631,Article,,2-s2.0-85115196261,-,Universidad Autónoma Metropolitana| Universidad Industrial de Santander,505017| 604005,Academic,2.0,60057258| 60028381,Universidad Industrial de Santander| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57217210307,23134354400,23134354400,-,Mexico| Colombia,2.0,1503| 1600,Catalysis| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,249| 409| 219,Engineering - Petroleum| Chemistry| Engineering - Chemical,37| 36,Physical Sciences| Engineering,34| 31,Chemical Sciences| Biological Sciences,3405| 3106| 3406,Organic chemistry| Industrial biotechnology| Physical chemistry,SDG 13,Catalytic Innovations for Hydrogen and Ammonia Production,90,99.084,Catalytic Innovations in Methane Reforming Processes,515,99.674,Definitive,2021.0,55.0,N/A,"Sandoval-Bohórquez, V.S.| Morales-Valencia, E.M.| Castillo-Araiza, C.O.| Ballesteros-Rueda, L.M.| Baldovino-Medrano, V.G.",Universidad Autónoma Metropolitana| Universidad Industrial de Santander,Mexico| Colombia,0
23007559200,23007559200,A simple approach to describe hydrodynamics and its effect on heat and mass transport in an industrial wall-cooled fixed bed catalytic reactor: ODH of ethane on a MoVNbTeO formulation,"Aparicio-Mauricio, G.| Ruiz, R.S.| López-Isunza, F.| Castillo-Araiza, C.O.",4.0,57193856836| 6507059297| 55989713600| 23007559200,2017.0,2017-01-01,Chemical Engineering Journal,321,-,584-599,-,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,1.98,6,10.8,1,1.863,4,2.8,103.0,34.0,1.22,12.34,17.0,24.0,0.0,0.0,"Aparicio-Mauricio, G., Ruiz, R.S., López-Isunza, F. and 1 more (...) (2017).A simple approach to describe hydrodynamics and its effect on heat and mass transport in an industrial wall-cooled fixed bed catalytic reactor: ODH of ethane on a MoVNbTeO formulation. Chemical Engineering Journal,321584-599",https://www.scopus.com/record/display.url?eid=2-s2.0-85017166146&origin=resultslist,10.1016/j.cej.2017.03.043,Article,,2-s2.0-85017166146,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57193856836,23007559200,23007559200,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 424| 222| 219| 249,Chemistry| Environmental Sciences| Engineering - Mechanical| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4011| 4016| 4004,Environmental engineering| Materials engineering| Chemical engineering,SDG 9,Magnetohydrodynamic Effects in Heat Transfer Systems,119,94.637,Porosity and Flow Dynamics in Packed Beds,13114,90.662,Definitive,2017.0,34.0,N/A,"Aparicio-Mauricio, G.| Ruiz, R.S.| López-Isunza, F.| Castillo-Araiza, C.O.",Universidad Autónoma Metropolitana,Mexico,0
23007559200,23007559200,Revisiting Electrochemical Techniques to Characterize the Solid-State Diffusion Mechanism in Lithium-Ion Batteries,"Santos-Mendoza, I.O.| Vázquez-Arenas, J.| González, I.| Ramos-Sánchez, G.| Castillo-Araiza, C.O.",5.0,55775264400| 56013705500| 7102176710| 56013733500| 23007559200,2019.0,2019-01-01,International Journal of Chemical Reactor Engineering,17,6,-,20180095,ISSN-15426580,130033.0,Journal,De Gruyter,English,0.49,66,1.7,56,0.259,57,1.71,63.0,33.0,0.92,13.0,15.0,31.0,0.0,0.0,"Santos-Mendoza, I.O., Vázquez-Arenas, J., González, I. and 2 more (...) (2019).Revisiting Electrochemical Techniques to Characterize the Solid-State Diffusion Mechanism in Lithium-Ion Batteries. International Journal of Chemical Reactor Engineering,17(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85054813946&origin=resultslist,10.1515/ijcre-2018-0095,Article,,2-s2.0-85054813946,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 60028381,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55775264400,23007559200,-,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 7,High-Performance Materials for Lithium-Ion Batteries,303,96.73,Lithium Ion Battery Cathode Materials,408,98.272,Very Good,2019.0,33.0,N/A,"Santos-Mendoza, I.O.| Vázquez-Arenas, J.| González, I.| Ramos-Sánchez, G.| Castillo-Araiza, C.O.",Universidad Autónoma Metropolitana,Mexico,0
23007559200,23007559200,Whole cell bioconversion of (+)-valencene to (+)-nootkatone by Yarrowia lipolytica using a three phase partitioning bioreactor,"Palmerín-Carreño, D.M.| Castillo-Araiza, C.O.| Rutiaga-Quiñones, O.M.| Verde Calvo, J.R.| Trejo-Aguilar, G.M.| Dutta, A.| Huerta-Ochoa, S.",7.0,56429712000| 23007559200| 36129624500| 9740356900| 8936757500| 57203557162| 12144465900,2016.0,2016-04-01,Journal of Chemical Technology and Biotechnology,91,4,1164-1172,-,ISSN-02682575,16083.0,Journal,John Wiley and Sons Ltd,English,1.16,21,5,13,0.854,16,1.46,61.0,27.0,0.9,11.07,21.0,32.0,2.0,0.0,"Palmerín-Carreño, D.M., Castillo-Araiza, C.O., Rutiaga-Quiñones, O.M. and 4 more (...) (2016).Whole cell bioconversion of (+)-valencene to (+)-nootkatone by Yarrowia lipolytica using a three phase partitioning bioreactor. Journal of Chemical Technology and Biotechnology,91(4) 1164-1172",https://www.scopus.com/record/display.url?eid=2-s2.0-84960800374&origin=resultslist,10.1002/jctb.4702,Article,,2-s2.0-84960800374,-,Universidad Autónoma Metropolitana| KU Leuven,505017| 303008,Academic,2.0,60028381| 113149886| 60025063,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Tecnológico de| KU Leuven,56429712000,12144465900,12144465900,-,Belgium| Mexico,2.0,1305| 1500| 1604| 1605| 2103| 2105| 2310| 2311,"Biotechnology| General Chemical Engineering| Inorganic Chemistry| Organic Chemistry| Fuel Technology| Renewable Energy, Sustainability and the Environment| Pollution| Waste Management and Disposal",2| 3| 5| 4,Engineering & Technology| Social Sciences & Management| Life Sciences & Medicine| Natural Sciences,219| 249| 409| 424| 507| 221,Engineering - Chemical| Engineering - Petroleum| Chemistry| Environmental Sciences| Biological Sciences| Engineering - Electrical & Electronic,36| 32| 37,Engineering| Life Sciences| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Brassinosteroids and Their Impact on Plant Growth,1074,44.604,Phytochemical Insights from Alpinia Oxyphylla Extracts,55555,76.667,Very Good,2016.0,27.0,N/A,"Palmerín-Carreño, D.M.| Castillo-Araiza, C.O.| Rutiaga-Quiñones, O.M.| Verde Calvo, J.R.| Trejo-Aguilar, G.M.| Dutta, A.| Huerta-Ochoa, S.",Universidad Autónoma Metropolitana| KU Leuven,Belgium| Mexico,0
23007559200,23007559200,"Cadmium(II), Lead(II), and Copper(II) Biosorption on Baker's Yeast (Saccharomyces cerevesiae)","Dutta, A.| Zhou, L.| Castillo-Araiza, C.O.| De Herdt, E.",4.0,57203557162| 57190763187| 23007559200| 57224341898,2016.0,2016-09-01,Journal of Environmental Engineering (United States),142,9,-,C6015002,ISSN-07339372,23355.0,Journal,American Society of Civil Engineers (ASCE),English,0.86,37,2.5,29,0.475,39,1.71,63.0,26.0,1.27,10.25,22.0,23.0,0.0,0.0,"Dutta, A., Zhou, L., Castillo-Araiza, C.O. and 1 more (...) (2016).Cadmium(II), Lead(II), and Copper(II) Biosorption on Baker's Yeast (Saccharomyces cerevesiae). Journal of Environmental Engineering (United States),142(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84983089069&origin=resultslist,10.1061/(ASCE)EE.1943-7870.0001041,Article,,2-s2.0-84983089069,-,Universidad Autónoma Metropolitana| KU Leuven,505017| 303008,Academic,2.0,60025063| 60028381,KU Leuven| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57203557162,57224341898,57203557162,-,Belgium| Mexico,2.0,2205| 2300| 2304| 2305,Civil and Structural Engineering| General Environmental Science| Environmental Chemistry| Environmental Engineering,2| 4,Engineering & Technology| Natural Sciences,220| 424| 249,Engineering - Civil & Structural| Environmental Sciences| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,40,Engineering,4004| 4005,Chemical engineering| Civil engineering,SDG 6,Adsorption Mechanisms for Metal Ion Removal,54,98.234,Biosorption Mechanisms for Heavy Metal Removal,89,99.148,Definitive,2016.0,26.0,N/A,"Dutta, A.| Zhou, L.| Castillo-Araiza, C.O.| De Herdt, E.",Universidad Autónoma Metropolitana| KU Leuven,Belgium| Mexico,0
23007559200,23007559200,Framing a novel approach for pseudo continuous modeling using Direct Numerical Simulations (DNS): Fluid dynamics in a packed bed reactor,"Hernandez-Aguirre, A.| Hernandez-Martinez, E.| López-Isunza, F.| Castillo, C.O.",4.0,57202906998| 56013655800| 55989713600| 23007559200,2022.0,2022-02-01,Chemical Engineering Journal,429,-,-,132061,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,2.15,5,21.5,1,2.803,2,1.41,59.0,24.0,1.15,18.32,13.0,25.0,0.0,0.0,"Hernandez-Aguirre, A., Hernandez-Martinez, E., López-Isunza, F. and 1 more (...) (2022).Framing a novel approach for pseudo continuous modeling using Direct Numerical Simulations (DNS): Fluid dynamics in a packed bed reactor. Chemical Engineering Journal,429",https://www.scopus.com/record/display.url?eid=2-s2.0-85114764069&origin=resultslist,10.1016/j.cej.2021.132061,Article,,2-s2.0-85114764069,-,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60028381| 60007909,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Veracruzana,57202906998,23007559200,23007559200,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,2| 4,Engineering & Technology| Natural Sciences,424| 409| 222| 219| 249,Environmental Sciences| Chemistry| Engineering - Mechanical| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4016| 4011| 4004,Materials engineering| Environmental engineering| Chemical engineering,-,Magnetohydrodynamic Effects in Heat Transfer Systems,119,94.637,Porosity and Flow Dynamics in Packed Beds,13114,90.662,Definitive,2022.0,24.0,N/A,"Hernandez-Aguirre, A.| Hernandez-Martinez, E.| López-Isunza, F.| Castillo, C.O.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
23007559200,23007559200,Effect of diffusion on the conceptual design of a fixed-bed adsorber,"Castillo-Araiza, C.O.| Che-Galicia, G.| Dutta, A.| Guzmán-González, G.| Martínez-Vera, C.| Ruíz-Martínez, R.S.",6.0,23007559200| 55619596000| 57203557162| 57189004847| 7402631266| 6507059297,2015.0,2015-06-01,Fuel,149,-,100-108,-,ISSN-00162361,16313.0,Journal,Elsevier Ltd,English,2.13,5,6.9,4,1.781,5,0.37,37.0,24.0,0.85,9.42,24.0,33.0,0.0,0.0,"Castillo-Araiza, C.O., Che-Galicia, G., Dutta, A. and 3 more (...) (2015).Effect of diffusion on the conceptual design of a fixed-bed adsorber. Fuel,149100-108",https://www.scopus.com/record/display.url?eid=2-s2.0-85027930815&origin=resultslist,10.1016/j.fuel.2014.09.023,Article,,2-s2.0-85027930815,-,Universidad Autónoma Metropolitana| KU Leuven,505017| 303008,Academic,2.0,60028381| 60025063,Universidad Autónoma Metropolitana -Unidad Iztapalapa| KU Leuven,23007559200,6507059297,23007559200,-,Belgium| Mexico,2.0,1500| 1605| 2102| 2103,General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology,4| 2,Natural Sciences| Engineering & Technology,219| 249| 221| 409,Engineering - Chemical| Engineering - Petroleum| Engineering - Electrical & Electronic| Chemistry,37| 36,Physical Sciences| Engineering,40,Engineering,4019| 4012| 4004,Resources engineering and extractive metallurgy| Fluid mechanics and thermal engineering| Chemical engineering,-,Adsorption Mechanisms for Metal Ion Removal,54,98.234,Adsorption Dynamics and Kinetics in Aqueous Solutions,60072,88.611,Weak,2015.0,24.0,N/A,"Castillo-Araiza, C.O.| Che-Galicia, G.| Dutta, A.| Guzmán-González, G.| Martínez-Vera, C.| Ruíz-Martínez, R.S.",Universidad Autónoma Metropolitana| KU Leuven,Belgium| Mexico,0
23007559200,23007559200,Exploring the potential of graphene oxide as a functional material to produce hydrocarbons via photocatalysis: Theory meets experiment,"Celaya, C.A.| Delesma, C.| Valadés-Pelayo, P.J.| Jaramillo-Quintero, O.A.| Castillo-Araiza, C.O.| Ramos, L.| Sebastian, P.J.| Muñiz, J.",8.0,57192957743| 57193897285| 55979750900| 56471798300| 23007559200| 57215835095| 55952773300| 56013619700,2020.0,2020-07-01,Fuel,271,-,-,117616,ISSN-00162361,16313.0,Journal,Elsevier Ltd,English,1.95,7,9.8,7,1.56,6,2.39,69.0,21.0,0.82,14.61,23.0,33.0,0.0,0.0,"Celaya, C.A., Delesma, C., Valadés-Pelayo, P.J. and 5 more (...) (2020).Exploring the potential of graphene oxide as a functional material to produce hydrocarbons via photocatalysis: Theory meets experiment. Fuel,271",https://www.scopus.com/record/display.url?eid=2-s2.0-85082001146&origin=resultslist,10.1016/j.fuel.2020.117616,Article,,2-s2.0-85082001146,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60003209| 60028381,Universidad Nacional Autónoma de México| Instituto de Energías Renovables de la UNAM| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57192957743,56013619700,56013619700,-,Mexico,1.0,1500| 1605| 2102| 2103,General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology,2| 4,Engineering & Technology| Natural Sciences,219| 221| 249| 409,Engineering - Chemical| Engineering - Electrical & Electronic| Engineering - Petroleum| Chemistry,37| 36,Physical Sciences| Engineering,40,Engineering,4019| 4004| 4012,Resources engineering and extractive metallurgy| Chemical engineering| Fluid mechanics and thermal engineering,SDG 7| SDG 13,Photocatalytic Innovations in Carbon Dioxide Reduction,240,99.804,Photocatalytic Reduction of Carbon Dioxide Innovations,4713,99.91,Very Good,2020.0,21.0,N/A,"Celaya, C.A.| Delesma, C.| Valadés-Pelayo, P.J.| Jaramillo-Quintero, O.A.| Castillo-Araiza, C.O.| Ramos, L.| Sebastian, P.J.| Muñiz, J.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
