Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58829695200,58829695200,"Intersectionality and Spaces: Violence between Lesbians, Gays, Transgenders and Transsexuals People in Acapulco","Gutiérrez Gamboa, D.I.| Evangelista García, A.A.| Duarte Cruz, J.M.",3.0,58832870100| 59158472200| 58829695200,2023.0,2023-09-01,Secuencia,-,117,-,e2101,ISSN-01860348,19400157126.0,Journal,Instituto de Investigaciones Dr. Jose Maria Luis Mora,Spanish,0.19,87,0.3,60,0.107,73,1.85,22.0,0.0,0.0,2.13,77.0,77.0,0.0,0.0,"Gutiérrez Gamboa, D.I., Evangelista García, A.A., Duarte Cruz, J.M. (2023).Intersectionality and Spaces: Violence between Lesbians, Gays, Transgenders and Transsexuals People in Acapulco. Secuencia,(117) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85182903718&origin=resultslist,10.18234/secuencia.v0i117.2101,Article,Gold|Green,2-s2.0-85182903718,-,Consejo Nacional de Ciencia y Tecnologia Mexico| El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana,704696| 717488| 505017,Academic| Government,3.0,60121765| 60014923| 60010210,El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,58832870100,58829695200,-,-,Mexico,1.0,1202| 3312| 3316,History| Sociology and Political Science| Cultural Studies,1| 3,Arts & Humanities| Social Sciences & Management,342| 311| 126,Sociology| Communication & Media Studies| History,40| 33,Social Sciences| Arts and Humanities,44| 43| 36,"Human Society| History, Heritage And Archaeology| Creative Arts And Writing",4303| 4401| 3604,Historical studies| Anthropology| Performing arts,-,"Intersections of Education, Territory, and Trafficking",748,17.528,Gender Identity and Health in Brazil,8212,70.537,Definitive,2023.0,0.0,N/A,"Gutiérrez Gamboa, D.I.| Evangelista García, A.A.| Duarte Cruz, J.M.",Consejo Nacional de Ciencia y Tecnologia Mexico| El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana,Mexico,0
