Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59464163800,59464163800,Fine particles composition and emission chemical profiles from sugarcane production for source reconciliation applying the Chemical Mass Balance,"Mugica-álvarez, V.| Millán-Vázquez, F.| Figueroa-Lara, J.J.| Vallehernández, B.L.| Querol, X.| Hernández-Rosas, F.",6.0,57204835583| 57194182758| 54782463100| 59464163800| 7004532767| 55377079400,2024.0,2024-10-03,Journal of the Mexican Chemical Society,68,4,576-592,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.33,77,2.1,64,0.221,73,0.41,6.0,1.0,0.09,10.89,56.0,70.0,0.0,0.0,"Mugica-álvarez, V., Millán-Vázquez, F., Figueroa-Lara, J.J. and 3 more (...) (2024).Fine particles composition and emission chemical profiles from sugarcane production for source reconciliation applying the Chemical Mass Balance. Journal of the Mexican Chemical Society,68(4) 576-592",https://www.scopus.com/record/display.url?eid=2-s2.0-85211348305&origin=resultslist,10.29356/jmcs.v68i4.2280,Article,Gold|Green,2-s2.0-85211348305,-,CSIC| CSIC - Institute of Environmental Assessment and Water Research| Universidad Autónoma Metropolitana,312004| 714762| 505017,Government| Academic,3.0,60023193| 60006754| 60103754| 132018057,Universidad Autónoma Metropolitana - Azcapotzalco| Consejo Superior de Investigaciones Científicas| CSIC - Instituto de Diagnostico Ambiental y Estudios del Agua (IDAEA)| Postgraduate College,57204835583,55377079400,57204835583,-,Spain| Mexico,2.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3404| 3406| 3405,Medicinal and biomolecular chemistry| Physical chemistry| Organic chemistry,SDG 3,Polycyclic Aromatic Hydrocarbons in Environmental Contexts,171,87.05,Health Risks and Environmental Impact of Polycyclic Aromatic Hydrocarbons,92,99.307,Definitive,2024.0,1.0,N/A,"Mugica-álvarez, V.| Millán-Vázquez, F.| Figueroa-Lara, J.J.| Vallehernández, B.L.| Querol, X.| Hernández-Rosas, F.",CSIC| CSIC - Institute of Environmental Assessment and Water Research| Universidad Autónoma Metropolitana,Spain| Mexico,0
