Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57953139200,57953139200,Extending protein interaction networks using proteoforms and small molecules,"Sánchez, L.F.H.| Burger, B.| Campos, R.A.C.| Johansson, S.| Njølstad, P.R.| Barsnes, H.| Vaudel, M.",7.0,57020779500| 57204518808| 57953139200| 55540911700| 7004591440| 12785887600| 35560103600,2023.0,2023-10-01,Bioinformatics,39,10,-,btad598,ISSN-13674803,17945.0,Journal,Oxford University Press,English,1.56,10,11.2,3,2.574,3,0.49,8.0,3.0,0.32,9.51,49.0,59.0,0.0,0.0,"Sánchez, L.F.H., Burger, B., Campos, R.A.C. and 4 more (...) (2023).Extending protein interaction networks using proteoforms and small molecules. Bioinformatics,39(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85175454576&origin=resultslist,10.1093/bioinformatics/btad598,Article,Gold|Green,2-s2.0-85175454576,37756698,Universidad Autónoma Metropolitana| Norwegian Institute of Public Health| University of Bergen,505017| 326001| 326006,Academic| Government,3.0,60029622| 60030280| 60023193| 60011916,Universitetet i Bergen| Haukeland Universitetssjukehus| Universidad Autónoma Metropolitana - Azcapotzalco| Folkehelseinstituttet,57020779500,35560103600,12785887600| 35560103600,-,Norway| Mexico,2.0,1303| 1312| 1703| 1706| 2605| 2613,Biochemistry| Molecular Biology| Computational Theory and Mathematics| Computer Science Applications| Computational Mathematics| Statistics and Probability,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,344| 507| 212| 431| 213,Statistics & Operational Research| Biological Sciences| Computer Science & Information Systems| Mathematics| Data Science,38| 37| 32,Computer Science| Physical Sciences| Life Sciences,46| 31| 49,Information And Computing Sciences| Biological Sciences| Mathematical Sciences,-,-,-,Melanoma Diagnosis and Treatment,114,87.181,Mutational Signatures and Driver Genes in Cancer,10096,98.01,Definitive,2023.0,3.0,N/A,"Sánchez, L.F.H.| Burger, B.| Campos, R.A.C.| Johansson, S.| Njølstad, P.R.| Barsnes, H.| Vaudel, M.",Universidad Autónoma Metropolitana| Norwegian Institute of Public Health| University of Bergen,Norway| Mexico,0
