Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
25960482600,25960482600,"Abundance and richness of arbuscular mycorrhizal fungi in coffee plantations from Soconusco, Chiapas, Mexico.","Bertolini, V.| Montaño, N.M.| Sánchez, E.C.| Fregoso, L.V.| Ruiz, J.G.| Vázquez, J.M.M.",6.0,56285906500| 12752129400| 57200504721| 25960482600| 55993765600| 57200497986,2018.0,2018-01-01,Revista de Biologia Tropical,66,1,91-105,-,ISSN-00347744,13567.0,Journal,Universidad de Costa Rica,Spanish,0.5,65,1,49,0.328,42,2.45,58.0,12.0,0.7,7.13,38.0,38.0,0.0,0.0,"Bertolini, V., Montaño, N.M., Sánchez, E.C. and 3 more (...) (2018).Abundance and richness of arbuscular mycorrhizal fungi in coffee plantations from Soconusco, Chiapas, Mexico.. Revista de Biologia Tropical,66(1) 91-105",https://www.scopus.com/record/display.url?eid=2-s2.0-85041394393&origin=resultslist,10.15517/rbt.v66i1.27946,Article,Gold|Green,2-s2.0-85041394393,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Colegio de la Frontera Sur,704696| 505017| 505023| 505030,Academic| Government,4.0,60015438| 60028381| 120172384| 60032442| 60029824,"El Colegio de la Frontera Sur| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Politécnica de Tapachula (UPT)| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza",56285906500,57200497986,56285906500,-,Mexico,1.0,1100,General Agricultural and Biological Sciences,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,4104| 3103| 3109,Environmental management| Ecology| Zoology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Defensible,2018.0,12.0,N/A,"Bertolini, V.| Montaño, N.M.| Sánchez, E.C.| Fregoso, L.V.| Ruiz, J.G.| Vázquez, J.M.M.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Colegio de la Frontera Sur,Mexico,0
25960482600,25960482600,The community of arbuscular mycorrhizal fungi (Glomeromycota) associated with mezcal agaves from Oaxaca and its relationship with some soil characteristics,"Reyes-Jaramillo, I.| Chimal-Sánchez, E.| Salmerón-Castro, J.Y.| Vázquez-Pérez, N.| Varela-Fregoso, L.",5.0,6506931053| 57188590841| 57204109598| 55229307200| 25960482600,2019.0,2019-01-01,Revista Mexicana de Biodiversidad,90,3,-,e902777,ISSN-18703453,4700152414.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.85,40,1.4,64,0.342,65,1.24,28.0,11.0,0.7,8.53,38.0,39.0,0.0,0.0,"Reyes-Jaramillo, I., Chimal-Sánchez, E., Salmerón-Castro, J.Y. and 2 more (...) (2019).The community of arbuscular mycorrhizal fungi (Glomeromycota) associated with mezcal agaves from Oaxaca and its relationship with some soil characteristics. Revista Mexicana de Biodiversidad,90(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85075917616&origin=resultslist,10.22201/ib.20078706e.2019.90.2777,Article,Gold|Green,2-s2.0-85075917616,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,6506931053,25960482600,57188590841,-,Mexico,1.0,1105,"Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,3103| 3109| 4104,Ecology| Zoology| Environmental management,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Arbuscular Mycorrhiza and Soil Microbial Diversity,2323,98.751,Very Good,2019.0,11.0,N/A,"Reyes-Jaramillo, I.| Chimal-Sánchez, E.| Salmerón-Castro, J.Y.| Vázquez-Pérez, N.| Varela-Fregoso, L.",Universidad Autónoma Metropolitana,Mexico,0
25960482600,25960482600,"Disentangling the effects of legacies from those of current land use on soil properties in Los Tuxtlas Biosphere Reserve, Mexico","Negrete-Yankelevich, S.| Cultid-Medina, C.A.| Fuentes-Pangtay, T.| Álvarez-Sánchez, J.| Cram, S.| García-Pérez, J.A.| Fragoso, C.| Martinez-Romero, E.| Rojas, P.| Varela-Fregoso, L.| Bueno-Villegas, J.| Barois, I.",12.0,56000750300| 56436652800| 57215686504| 56000918800| 8730050000| 55953463000| 6603850412| 7005113225| 7005445753| 25960482600| 56013733200| 7801456125,2020.0,2020-09-01,Applied Soil Ecology,153,-,-,103578,ISSN-09291393,96119.0,Journal,Elsevier B.V.,English,1.39,16,6.5,8,1.243,11,2.87,64.0,9.0,0.59,8.51,42.0,42.0,0.0,0.0,"Negrete-Yankelevich, S., Cultid-Medina, C.A., Fuentes-Pangtay, T. and 9 more (...) (2020).Disentangling the effects of legacies from those of current land use on soil properties in Los Tuxtlas Biosphere Reserve, Mexico. Applied Soil Ecology,153",https://www.scopus.com/record/display.url?eid=2-s2.0-85081657131&origin=resultslist,10.1016/j.apsoil.2020.103578,Article,,2-s2.0-85081657131,-,"Instituto de Ecologia, A.C.| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Centro de Investigaciones Biologicas Del Noroeste| Universidad Nacional Autónoma de México| Universidad Veracruzana",505034| 505017| 505050| 505026| 505023| 505056,Academic| Government,6.0,60024712| 121434268| 124065387| 60032442| 60007909| 60172289| 60028381| 60021746| 60027135,"Instituto de Ecología, A.C.| Col. Centro| SENDAS AC| Universidad Nacional Autónoma de México| Universidad Veracruzana| Universidad Nacional Autónoma de México Campus Morelos| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigaciones Biologicas Del Noroeste| Universidad Autónoma del Estado de Hidalgo",56000750300,7801456125,56000750300,-,Mexico,1.0,1101| 1111| 2303,Agricultural and Biological Sciences (miscellaneous)| Soil Science| Ecology,5| 4,Life Sciences & Medicine| Natural Sciences,502| 424,Agriculture & Forestry| Environmental Sciences,32| 37,Life Sciences| Physical Sciences,41| 31| 30,"Environmental Sciences| Biological Sciences| Agricultural, Veterinary And Food Sciences",-,-,SDG 2| SDG 15,Genetic Insights into Crop Yield Enhancement,370,65.925,Agroforestry Systems for Biodiversity and Coffee Production,13088,89.428,Defensible,2020.0,9.0,N/A,"Negrete-Yankelevich, S.| Cultid-Medina, C.A.| Fuentes-Pangtay, T.| Álvarez-Sánchez, J.| Cram, S.| García-Pérez, J.A.| Fragoso, C.| Martinez-Romero, E.| Rojas, P.| Varela-Fregoso, L.| Bueno-Villegas, J.| Barois, I.","Instituto de Ecologia, A.C.| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Centro de Investigaciones Biologicas Del Noroeste| Universidad Nacional Autónoma de México| Universidad Veracruzana",Mexico,0
25960482600,25960482600,"Four new records of arbuscular mycorrhizal fungi (Glomeromycota) associated with Agave karwinskii and A. angustifolia (Agavaceae) in Oaxaca, Mexico","Chimal-Sánchez, E.| Reyes Jaramillo, I.| Salmerón-Castro, J.Y.| Vázquez-Pérez, N.| Varela-Fregoso, L.",5.0,57188590841| 6506931053| 57204109598| 55229307200| 25960482600,2018.0,2018-01-01,Acta Botanica Mexicana,2018,125,173-187,-,ISSN-01877151,19200156903.0,Journal,"Instituto de Ecologia, A.C.",Spanish,0.6,58,0.8,73,0.271,65,1.44,51.0,9.0,0.23,8.78,44.0,63.0,0.0,0.0,"Chimal-Sánchez, E., Reyes Jaramillo, I., Salmerón-Castro, J.Y. and 2 more (...) (2018).Four new records of arbuscular mycorrhizal fungi (Glomeromycota) associated with Agave karwinskii and A. angustifolia (Agavaceae) in Oaxaca, Mexico. Acta Botanica Mexicana,2018(125) 173-187",https://www.scopus.com/record/display.url?eid=2-s2.0-85054524030&origin=resultslist,10.21829/abm125.2018.1356,Article,Gold|Green,2-s2.0-85054524030,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60028381| 60025626,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos,57188590841,25960482600,57188590841,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3108| 3104| 3109,Plant biology| Evolutionary biology| Zoology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Definitive,2018.0,9.0,N/A,"Chimal-Sánchez, E.| Reyes Jaramillo, I.| Salmerón-Castro, J.Y.| Vázquez-Pérez, N.| Varela-Fregoso, L.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,Mexico,0
25960482600,25960482600,"Acaulospora alpina and Ambispora fennica, two new records of arbuscular mycorrhizal fungi for Mexico","Varela-Fregoso, L.| Mora-Velázquez, A.| Chávez-Hernández, C.G.| Martínez-Bernal, A.| García-Sánchez, R.| Chimal-Sánchez, E.| Montaño, N.M.",7.0,25960482600| 57195331155| 57195329600| 6505644141| 55206339300| 57188590841| 12752129400,2017.0,2017-09-01,Revista Mexicana de Biodiversidad,88,3,496-501,-,ISSN-18703453,4700152414.0,Journal,Universidad Nacional Autonoma de Mexico,English| Spanish,0.83,40,1.4,65,0.421,58,0.69,21.0,5.0,0.38,7.85,54.0,53.0,0.0,0.0,"Varela-Fregoso, L., Mora-Velázquez, A., Chávez-Hernández, C.G. and 4 more (...) (2017).Acaulospora alpina and Ambispora fennica, two new records of arbuscular mycorrhizal fungi for Mexico. Revista Mexicana de Biodiversidad,88(3) 496-501",https://www.scopus.com/record/display.url?eid=2-s2.0-85027226757&origin=resultslist,10.1016/j.rmb.2017.06.005,Article,Gold|Green,2-s2.0-85027226757,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60029824| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",25960482600,12752129400,12752129400,-,Mexico,1.0,1105,"Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 31,Environmental Sciences| Biological Sciences,3109| 3103| 4104,Zoology| Ecology| Environmental management,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Very Good,2017.0,5.0,N/A,"Varela-Fregoso, L.| Mora-Velázquez, A.| Chávez-Hernández, C.G.| Martínez-Bernal, A.| García-Sánchez, R.| Chimal-Sánchez, E.| Montaño, N.M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
