Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55857618700,55857618700,Rapid nitrophenol degradation using gel-combustion synthesized nickel/manganese cobaltite (Ni1−xMnxCo2O4) nanoparticles,"Cancino-Gordillo, F.E.| Ortiz-Quiñonez, J.-L.| Pal, U.",3.0,57214932321| 55857618700| 55399738300,2024.0,2024-06-30,Applied Surface Science,659,-,-,159873,ISSN-01694332,28983.0,Journal,Elsevier B.V.,English,1.19,21,13.4,6,1.31,11,1.65,23.0,14.0,1.75,8.02,10.0,16.0,0.0,0.0,"Cancino-Gordillo, F.E., Ortiz-Quiñonez, J.-L., Pal, U. (2024).Rapid nitrophenol degradation using gel-combustion synthesized nickel/manganese cobaltite (Ni1−xMnxCo2O4) nanoparticles. Applied Surface Science,659",https://www.scopus.com/record/display.url?eid=2-s2.0-85187801659&origin=resultslist,10.1016/j.apsusc.2024.159873,Article,,2-s2.0-85187801659,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505001| 505017| 505023,Academic,3.0,60024830| 60003209| 60032442| 60028381,Benemérita Universidad Autónoma de Puebla| Instituto de Energías Renovables de la UNAM| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57214932321,55399738300,55399738300,-,Mexico,1.0,2508| 3104| 3110,"Surfaces, Coatings and Films| Condensed Matter Physics| Surfaces and Interfaces",4,Natural Sciences,433| 439,Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,-,Properties and Applications of Silver Nanoparticles,302,97.319,Catalytic Nanoparticles for Environmental Applications,2646,99.211,Definitive,2024.0,14.0,N/A,"Cancino-Gordillo, F.E.| Ortiz-Quiñonez, J.-L.| Pal, U.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
