Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
54388558900,54388558900,"Physicochemical, Rheological, and Thermal Properties of Pot-Honey from the Stingless Bee Melipona beecheii","Yah-Rosales, L.A.| Chel-Guerrero, L.A.| Sacramento-Rivero, J.C.| Baz-Rodríguez, S.A.",4.0,58763284900| 55995879200| 42962393100| 54388558900,2023.0,2023-08-04,Ingenieria e Investigacion,43,3,-,e103232,ISSN-01205609,19700173003.0,Journal,Universidad Nacional de Colombia,English,0.47,65,1.5,62,0.238,64,1.08,30.0,1.0,0.08,11.99,65.0,75.0,0.0,0.0,"Yah-Rosales, L.A., Chel-Guerrero, L.A., Sacramento-Rivero, J.C. and 1 more (...) (2023).Physicochemical, Rheological, and Thermal Properties of Pot-Honey from the Stingless Bee Melipona beecheii. Ingenieria e Investigacion,43(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85179651355&origin=resultslist,10.15446/ing.investig.103232,Article,Gold|Green,2-s2.0-85179651355,-,University of Manchester| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autonoma de Yucatan,315088| 505017| 505011| 505015,Academic,4.0,60000409| 60019176| 60003771| 60014923,Universidad Autónoma de Yucatán| Instituto Politécnico Nacional| The University of Manchester| Universidad Autónoma Metropolitana,58763284900,54388558900,-,-,United Kingdom| Mexico,2.0,2200| 2215,General Engineering| Building and Construction,2,Engineering & Technology,106| 220,Architecture| Engineering - Civil & Structural,36,Engineering,40,Engineering,4008| 4004| 4005,Electrical engineering| Chemical engineering| Civil engineering,-,Diversity and Health in Social Insects,353,76.259,Quality Assessment and Antioxidant Properties of Honey,1398,98.745,Definitive,2023.0,1.0,N/A,"Yah-Rosales, L.A.| Chel-Guerrero, L.A.| Sacramento-Rivero, J.C.| Baz-Rodríguez, S.A.",University of Manchester| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autonoma de Yucatan,United Kingdom| Mexico,0
