Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57220806295,57220806295,"Derivatives of the ratio spectra for determination of acetylsalicylic acid, acetaminophen, and caffeine in fixed-dose combination formulations: Application to dissolution studies","Medina-López, J.R.| Pineda, J.G.P.| Garfias, P.A.R.| Chávez, N.C.",4.0,57210447424| 57220805101| 57220803892| 57220806295,2020.0,2020-11-01,International Journal of Applied Pharmaceutics,12,6,253-257,-,ISSN-09757058,19900192174.0,Journal,Innovare Academics Sciences Pvt. Ltd,English,0.67,52,1.3,38,0.238,58,1.17,31.0,0.0,0.0,10.12,83.0,78.0,0.0,0.0,"Medina-López, J.R., Pineda, J.G.P., Garfias, P.A.R. and 1 more (...) (2020).Derivatives of the ratio spectra for determination of acetylsalicylic acid, acetaminophen, and caffeine in fixed-dose combination formulations: Application to dissolution studies. International Journal of Applied Pharmaceutics,12(6) 253-257",https://www.scopus.com/record/display.url?eid=2-s2.0-85097642779&origin=resultslist,10.22159/ijap.2020v12i6.39417,Article,Gold,2-s2.0-85097642779,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57210447424,57220806295,57210447424,-,Mexico,1.0,3003,Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3203| 4208| 3214,"Dentistry| Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Defensible,2020.0,0.0,N/A,"Medina-López, J.R.| Pineda, J.G.P.| Garfias, P.A.R.| Chávez, N.C.",Universidad Autónoma Metropolitana,Mexico,0
