Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57189071571,57189071571,"Laurinoxylon chalatenangensis sp. nov. from the Miocene Chalatenango Formation, El Salvador","Cevallos-Ferriz, S.R.S.| Ceren López, G.| Flores Rocha, L.A.",3.0,6701747025| 57189061864| 57189071571,2016.0,2016-10-01,Review of Palaeobotany and Palynology,233,-,186-192,-,ISSN-00346667,14600.0,Journal,Elsevier B.V.,English,1.04,26,3.4,23,0.87,20,0.84,24.0,7.0,0.59,6.82,48.0,42.0,0.0,0.0,"Cevallos-Ferriz, S.R.S., Ceren López, G., Flores Rocha, L.A. (2016).Laurinoxylon chalatenangensis sp. nov. from the Miocene Chalatenango Formation, El Salvador. Review of Palaeobotany and Palynology,233186-192",https://www.scopus.com/record/display.url?eid=2-s2.0-84965031445&origin=resultslist,10.1016/j.revpalbo.2016.04.003,Article,,2-s2.0-84965031445,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 105995157| 60024080,Universidad Nacional Autónoma de México| Herbario del Museo de Historia Natural de El Salvado| Universidad Autónoma Metropolitana Unidad Cuajimalpa,6701747025,57189071571,-,-,Mexico| El Salvador,2.0,1105| 1911,"Ecology, Evolution, Behavior and Systematics| Paleontology",4| 5,Natural Sciences| Life Sciences & Medicine,450| 416| 502,Geology| Earth & Marine Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,43| 31| 37,"History, Heritage And Archaeology| Biological Sciences| Earth Sciences",3705| 3104| 4301,Geology| Evolutionary biology| Archaeology,-,Plant Responses to Climate Change and Water Efficiency,593,74.82,Fossil Wood Diversity and Evolution in Mexico,30693,39.641,Definitive,2016.0,7.0,N/A,"Cevallos-Ferriz, S.R.S.| Ceren López, G.| Flores Rocha, L.A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico| El Salvador,0
