Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57200620823,57200620823,Ion track etching revisited: I. Correlations between track parameters in aged polymers,"Fink, D.| Muñoz H., G.| García A., H.| Vacik, J.| Hnatowicz, V.| Kiv, A.| Alfonta, L.",7.0,55439567000| 55665083500| 57200620823| 7005465659| 7005155116| 6602488378| 6602382034,2018.0,2018-04-01,"Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms",420,-,57-68,-,ISSN-0168583X,29068.0,Journal,Elsevier B.V.,English,0.81,43,2.5,43,0.518,39,1.37,35.0,11.0,0.66,10.55,40.0,40.0,0.0,0.0,"Fink, D., Muñoz H., G., García A., H. and 4 more (...) (2018).Ion track etching revisited: I. Correlations between track parameters in aged polymers. Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms,42057-68",https://www.scopus.com/record/display.url?eid=2-s2.0-85041929916&origin=resultslist,10.1016/j.nimb.2018.02.009,Article,,2-s2.0-85041929916,-,Universidad Autónoma Metropolitana| Ben-Gurion University of the Negev| Czech Academy of Sciences,505017| 403003| 308014,Academic,3.0,60028381| 60001924| 60031135| 60112837| 60027161,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Nuclear Physics Institute of the Academy of Sciences of the Czech Republic v. v. i.| Academy of Sciences of the Czech Republic| Universidad Autónoma Metropolitana-Lerma| Ben-Gurion University of the Negev,55439567000,6602382034,55439567000,-,Israel| Mexico| Czech Republic,3.0,3105| 3106,Instrumentation| Nuclear and High Energy Physics,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5106| 5104,Nuclear and plasma physics| Condensed matter physics,-,Nanostructured Films and Ion Transport Mechanisms,1011,42.708,Ion Track Structures in Silicon-Based Sensors,93357,16.918,Defensible,2018.0,11.0,N/A,"Fink, D.| Muñoz H., G.| García A., H.| Vacik, J.| Hnatowicz, V.| Kiv, A.| Alfonta, L.",Universidad Autónoma Metropolitana| Ben-Gurion University of the Negev| Czech Academy of Sciences,Israel| Mexico| Czech Republic,0
