Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58910339100,58910339100,A new characterization of the dual space of the HK-integrable functions,"Arredondo, J.H.| Montaño, G.| Mendoza, F.J.",3.0,7005418652| 58910339100| 55995922700,2024.0,2024-01-01,AIMS Mathematics,9,4,8250-8261,-,ISSN-24736988,21100927407.0,Journal,American Institute of Mathematical Sciences,English,0.79,42,3.1,15,0.483,39,0.88,6.0,2.0,0.88,2.28,45.0,33.0,0.0,0.0,"Arredondo, J.H., Montaño, G., Mendoza, F.J. (2024).A new characterization of the dual space of the HK-integrable functions. AIMS Mathematics,9(4) 8250-8261",https://www.scopus.com/record/display.url?eid=2-s2.0-85186234519&origin=resultslist,10.3934/math.2024401,Article,Gold|Green,2-s2.0-85186234519,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60028381| 60024830,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Benemérita Universidad Autónoma de Puebla,7005418652,55995922700,55995922700,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4901,Applied mathematics,-,Functional Equations in Normed Spaces,1204,8.764,Properties and Extensions in Banach Spaces,19632,47.513,Defensible,2024.0,2.0,N/A,"Arredondo, J.H.| Montaño, G.| Mendoza, F.J.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
