Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57580039100,57580039100,"Spatial distribution models of seroreactive sheep to Leptospira spp. in Veracruz, Mexico","Gabriel-Véjar, B.L.| Vázquez-Luna, D.| Martínez-Herrera, D.I.| Villagómez-Cortés, J.A.| Leyva-Ovalle, O.R.| Torres-Barranca, J.I.| Zarza Villanueva, H.",7.0,57579626500| 36613770100| 57191381052| 26532125300| 36094203800| 8361405200| 57580039100,2022.0,2022-09-01,Transboundary and Emerging Diseases,69,5,e1913-e1922,-,ISSN-18651674,10300153305.0,Journal,John Wiley and Sons Inc,English,1.51,13,7.4,3,0.99,4,1.22,20.0,2.0,0.28,7.14,63.0,63.0,0.0,0.0,"Gabriel-Véjar, B.L., Vázquez-Luna, D., Martínez-Herrera, D.I. and 4 more (...) (2022).Spatial distribution models of seroreactive sheep to Leptospira spp. in Veracruz, Mexico. Transboundary and Emerging Diseases,69(5) e1913-e1922",https://www.scopus.com/record/display.url?eid=2-s2.0-85128406884&origin=resultslist,10.1111/tbed.14526,Article,,2-s2.0-85128406884,35366060,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60007909| 60014923| 60010210| 60112837,Universidad Veracruzana| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana-Lerma,57579626500,57580039100,36613770100,-,Mexico,1.0,2400| 3400,General Immunology and Microbiology| General Veterinary,5,Life Sciences & Medicine,507| 546,Biological Sciences| Veterinary Science,32,Life Sciences,42| 30,"Health Sciences| Agricultural, Veterinary And Food Sciences",4202| 3009,Epidemiology| Veterinary sciences,-,Zoonotic Tick-Borne Diseases and Host Interactions,82,74.362,Leptospira and the Global Challenge of Leptospirosis,423,96.144,Definitive,2022.0,2.0,N/A,"Gabriel-Véjar, B.L.| Vázquez-Luna, D.| Martínez-Herrera, D.I.| Villagómez-Cortés, J.A.| Leyva-Ovalle, O.R.| Torres-Barranca, J.I.| Zarza Villanueva, H.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
