Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58045001300,58045001300,"Luminescence Properties and Energy Transfer of Eu3+, Bi3+ Co-Doped LuVO4 Films Modified with Pluronic F-127 Obtained by Sol–Gel","González-Penguelly, B.| Pérez-Sánchez, G.G.| Medina-Velázquez, D.Y.| Martínez-Falcón, P.| Morales-Ramírez, A.D.J.",5.0,55699677300| 55850680000| 57216786713| 58045001300| 57202562616,2023.0,2023-01-01,Materials,16,1,-,146,ISSN-19961944,76627.0,Journal,MDPI,English,0.98,29,5.8,27,0.565,35,1.02,20.0,3.0,0.25,12.19,49.0,63.0,0.0,0.0,"González-Penguelly, B., Pérez-Sánchez, G.G., Medina-Velázquez, D.Y. and 2 more (...) (2023).Luminescence Properties and Energy Transfer of Eu3+, Bi3+ Co-Doped LuVO4 Films Modified with Pluronic F-127 Obtained by Sol–Gel. Materials,16(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85145770377&origin=resultslist,10.3390/ma16010146,Article,Gold|Green,2-s2.0-85145770377,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 129049776| 60019176| 60006489,Universidad Autónoma Metropolitana - Azcapotzalco| Centro Universitario UAEM Valle de Mexico| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas,55699677300,57202562616,57216786713,-,Mexico,1.0,2500| 3104,General Materials Science| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,433| 439,Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,-,-,-,Luminescent Phosphors and Upconversion Nanomaterials Applications,58,96.01,Energy Transfer Mechanisms in Phosphor Emission,221,99.543,Definitive,2023.0,3.0,N/A,"González-Penguelly, B.| Pérez-Sánchez, G.G.| Medina-Velázquez, D.Y.| Martínez-Falcón, P.| Morales-Ramírez, A.D.J.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
