Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204823370,57204823370,"Toxic atmospheric pollutants from crematoria ovens: characterization, emission factors, and modeling","González-Cardoso, G.| Hernández-Contreras, J.M.| Valle-Hernández, B.L.| Hernández-Moreno, A.| Santiago-De la Rosa, N.| García-Martínez, R.| Mugica-Álvarez, V.",7.0,57202328738| 57204823370| 39462243800| 55627384000| 56644875400| 59157866700| 57204835583,2020.0,2020-12-01,Environmental Science and Pollution Research,27,35,43800-43812,-,ISSN-09441344,23918.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.08,28,5.5,21,0.845,29,1.42,76.0,7.0,0.25,19.99,47.0,62.0,0.0,0.0,"González-Cardoso, G., Hernández-Contreras, J.M., Valle-Hernández, B.L. and 4 more (...) (2020).Toxic atmospheric pollutants from crematoria ovens: characterization, emission factors, and modeling. Environmental Science and Pollution Research,27(35) 43800-43812",https://www.scopus.com/record/display.url?eid=2-s2.0-85088843926&origin=resultslist,10.1007/s11356-020-10314-0,Article,,2-s2.0-85088843926,32740843,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México,57202328738,57204835583,57204835583,-,Mexico,1.0,2304| 2307| 2310,"Environmental Chemistry| Health, Toxicology and Mutagenesis| Pollution",3| 5| 4| 2,Social Sciences & Management| Life Sciences & Medicine| Natural Sciences| Engineering & Technology,249| 424,Engineering - Petroleum| Environmental Sciences,37| 34,Physical Sciences| Medical and Health,MD,Multidisciplinary,MD,Multidisciplinary,SDG 11,Insect Diversity and Biological Control Mechanisms,1021,19.163,Cemetery Impact on Soil and Groundwater Quality,61229,59.544,Defensible,2020.0,7.0,N/A,"González-Cardoso, G.| Hernández-Contreras, J.M.| Valle-Hernández, B.L.| Hernández-Moreno, A.| Santiago-De la Rosa, N.| García-Martínez, R.| Mugica-Álvarez, V.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
