Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218297980,57218297980,Identification of COVID-19 Spreaders Using Multiplex Networks Approach,"Montes-Orozco, E.| Mora-Gutierrez, R.-A.| De-Los-Cobos-Silva, S.-G.| Rincon-Garcia, E.-A.| Torres-Cockrell, G.-S.| Juarez-Gomez, J.| Obregon-Quintana, B.| Lara-Velazquez, P.| Gutierrez-Andrade, M.-A.",9.0,57205393956| 54879377900| 15062263100| 56013614300| 57218297980| 35758590500| 55429076700| 56000885900| 12243488400,2020.0,2020-01-01,IEEE Access,8,-,122874-122883,9134762,ISSN-21693536,21100374601.0,Journal,Institute of Electrical and Electronics Engineers Inc.,English,1.43,15,4.8,13,0.587,22,0.7,21.0,20.0,1.14,12.29,24.0,24.0,0.0,0.0,"Montes-Orozco, E., Mora-Gutierrez, R.-A., De-Los-Cobos-Silva, S.-G. and 6 more (...) (2020).Identification of COVID-19 Spreaders Using Multiplex Networks Approach. IEEE Access,8122874-122883",https://www.scopus.com/record/display.url?eid=2-s2.0-85088652319&origin=resultslist,10.1109/ACCESS.2020.3007726,Article,Gold|Green,2-s2.0-85088652319,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60023193| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México,57205393956,12243488400,57205393956,-,Mexico,1.0,1700| 2200| 2500,General Computer Science| General Engineering| General Materials Science,2,Engineering & Technology,212| 433,Computer Science & Information Systems| Materials Science,38| 36,Computer Science| Engineering,40| 46,Engineering| Information And Computing Sciences,-,-,SDG 3,Interconnected Dynamics of Social Networks and Data Privacy,30,96.207,Centrality Measures in Complex Network Dynamics,5396,96.247,Very Good,2020.0,20.0,N/A,"Montes-Orozco, E.| Mora-Gutierrez, R.-A.| De-Los-Cobos-Silva, S.-G.| Rincon-Garcia, E.-A.| Torres-Cockrell, G.-S.| Juarez-Gomez, J.| Obregon-Quintana, B.| Lara-Velazquez, P.| Gutierrez-Andrade, M.-A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
