Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57215277407,57215277407,Los niveles de mediadores prorresolutivos no corresponden con los de mediadores inflamatorios en enfermedades isquémicas coronarias,"Villar, R.S.-D.| Ortega-Hernández, J.A.| Pérez, L.F.| Sánchez-Muñoz, F.| Martínez, J.C.A.| González-Pacheco, H.| Bojalil, R.",7.0,57215275872| 57195133810| 57194033490| 56002771800| 57215277407| 6603437053| 6701775532,2018.0,2018-01-01,Gaceta medica de Mexico,154,-,S9-S14,-,ISSN-00163813,28023.0,Journal,NLM (Medline),Spanish,0.32,77,0.6,54,0.168,75,0.61,24.0,0.0,0.0,8.46,82.0,74.0,0.0,0.0,"Villar, R.S.-D., Ortega-Hernández, J.A., Pérez, L.F. and 4 more (...) (2018).Los niveles de mediadores prorresolutivos no corresponden con los de mediadores inflamatorios en enfermedades isquémicas coronarias. Gaceta medica de Mexico,154S9-S14",https://www.scopus.com/record/display.url?eid=2-s2.0-85058592246&origin=resultslist,10.24875/GMM.18004572,Article,Gold,2-s2.0-85058592246,30532117,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 505008| 505023,Academic| Government,3.0,60010748| 60022869| 60010210,"Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Autónoma Metropolitana Unidad Xochimilco",57215275872,6701775532,-,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3201| 3213,Clinical sciences| Cardiovascular medicine and haematology| Paediatrics,SDG 3,Prognostic Factors in Cancer and Inflammation,600,57.554,C-Reactive Protein as a Cardiovascular Risk Marker,477,94.874,Other,2018.0,0.0,N/A,"Villar, R.S.-D.| Ortega-Hernández, J.A.| Pérez, L.F.| Sánchez-Muñoz, F.| Martínez, J.C.A.| González-Pacheco, H.| Bojalil, R.",Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,Mexico,0
