Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57931537100,57931537100,Thermal Evaluation of Multi-Antenna Systems Proposed to Treat Bone Tumors: Finite Element Analysis,"Trujillo-Romero, C.J.| Dionisio Merida, J.| Ramírez-Guzmán, T.J.| Martínez-Valdez, R.| Leija-Salas, L.| Vera-Hernández, A.| Rico-Martínez, G.| Flores-Cuautle, J.J.A.| Gutiérrez-Martínez, J.| Sacristán-Rock, E.",10.0,57212003556| 57931537100| 57209195634| 56983083700| 57218210304| 26221474600| 23475489900| 25923248300| 35324418900| 6603065853,2022.0,2022-10-01,Sensors,22,19,-,7604,ISSN-14248220,130124.0,Journal,MDPI,English,1.33,17,6.8,13,0.764,21,0.69,14.0,8.0,0.5,13.97,36.0,49.0,0.0,0.0,"Trujillo-Romero, C.J., Dionisio Merida, J., Ramírez-Guzmán, T.J. and 7 more (...) (2022).Thermal Evaluation of Multi-Antenna Systems Proposed to Treat Bone Tumors: Finite Element Analysis. Sensors,22(19) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85140035029&origin=resultslist,10.3390/s22197604,Article,Gold|Green,2-s2.0-85140035029,36236709,Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,704696| 505002| 505017| 505011,Academic| Government,4.0,100466438| 60028381| 60014923| 60017323| 60019176| 60095115| 60027998,"National Institute of Rehabilitation| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Universidad Politécnica de Chiapas| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57212003556,6603065853,57212003556,-,Mexico,1.0,1303| 1602| 1710| 2208| 3105| 3107,"Biochemistry| Analytical Chemistry| Information Systems| Electrical and Electronic Engineering| Instrumentation| Atomic and Molecular Physics, and Optics",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,221| 212| 439| 409| 249| 507,Engineering - Electrical & Electronic| Computer Science & Information Systems| Physics & Astronomy| Chemistry| Engineering - Petroleum| Biological Sciences,38| 36| 32| 37,Computer Science| Engineering| Life Sciences| Physical Sciences,46| 40,Information And Computing Sciences| Engineering,4606| 4009| 4008,"Distributed computing and systems software| Electronics, sensors and digital hardware| Electrical engineering",-,Mitochondrial Dynamics and Protein Import Mechanisms,584,77.502,Microwave Thermotherapy Applications in Tumor Treatment,28572,77.289,Very Good,2022.0,8.0,N/A,"Trujillo-Romero, C.J.| Dionisio Merida, J.| Ramírez-Guzmán, T.J.| Martínez-Valdez, R.| Leija-Salas, L.| Vera-Hernández, A.| Rico-Martínez, G.| Flores-Cuautle, J.J.A.| Gutiérrez-Martínez, J.| Sacristán-Rock, E.",Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
