Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57761368400,57761368400,Energy Expenditure in Free-Living Physical Activities and Sedentary Behaviors in Mexican Schoolchildren,"Ayala-Guzmán, C.I.| Ortiz-Hernández, L.| Rodríguez Contreras, M.| Castrejón Naves, A.| Ávalos Trejo, A.",5.0,57194898513| 12769453200| 57761516300| 57761368400| 57761470600,2023.0,2023-01-01,Research Quarterly for Exercise and Sport,94,3,738-747,-,ISSN-02701367,29803.0,Journal,Routledge,English,1.13,21,4.3,25,0.748,24,0.52,10.0,0.0,0.0,6.29,77.0,77.0,0.0,0.0,"Ayala-Guzmán, C.I., Ortiz-Hernández, L., Rodríguez Contreras, M. and 2 more (...) (2023).Energy Expenditure in Free-Living Physical Activities and Sedentary Behaviors in Mexican Schoolchildren. Research Quarterly for Exercise and Sport,94(3) 738-747",https://www.scopus.com/record/display.url?eid=2-s2.0-85132675031&origin=resultslist,10.1080/02701367.2022.2053041,Article,,2-s2.0-85132675031,35483119,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,57194898513,57761470600,12769453200,-,Mexico,1.0,2727| 2732| 3612,"Nephrology| Orthopedics and Sports Medicine| Physical Therapy, Sports Therapy and Rehabilitation",5,Life Sciences & Medicine,343| 532,Sports-related Subjects| Medicine,34| 32,Medical and Health| Life Sciences,42| 52| 39,Health Sciences| Psychology| Education,3901| 5201| 4207,Curriculum and pedagogy| Applied and developmental psychology| Sports science and exercise,-,Nutrition and Quality of Life in Cancer Care,177,81.622,Energy Expenditure and Metabolic Rate Insights,7490,84.946,Defensible,2023.0,0.0,N/A,"Ayala-Guzmán, C.I.| Ortiz-Hernández, L.| Rodríguez Contreras, M.| Castrejón Naves, A.| Ávalos Trejo, A.",Universidad Autónoma Metropolitana,Mexico,0
