Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58333092600,58333092600,Evaluation of properties in steel with boride coatings under hydrogen,"Perrusquia, N.L.| Ruiz, M.A.D.| Miguel, C.R.T.S.| Mendoza, G.J.P.| Suarez, J.V.C.| Loran, A.J.",6.0,6504574323| 36194708800| 56013643400| 59523427800| 58333092600| 57210998991,2019.0,2019-11-15,Surface and Coatings Technology,377,-,-,124880,ISSN-02578972,24537.0,Journal,Elsevier B.V.,English,1.66,10,5.8,13,0.938,15,1.49,43.0,7.0,0.45,13.28,47.0,50.0,0.0,0.0,"Perrusquia, N.L., Ruiz, M.A.D., Miguel, C.R.T.S. and 3 more (...) (2019).Evaluation of properties in steel with boride coatings under hydrogen. Surface and Coatings Technology,377",https://www.scopus.com/record/display.url?eid=2-s2.0-85072178568&origin=resultslist,10.1016/j.surfcoat.2019.08.009,Article,,2-s2.0-85072178568,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,109482475| 60019176| 60023193,Universidad Politécnica del Valle de México| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco,6504574323,57210998991,6504574323,-,Mexico,1.0,1600| 2505| 2508| 3104| 3110,"General Chemistry| Materials Chemistry| Surfaces, Coatings and Films| Condensed Matter Physics| Surfaces and Interfaces",4,Natural Sciences,433| 439| 409,Materials Science| Physics & Astronomy| Chemistry,37| 36,Physical Sciences| Engineering,40| 51,Engineering| Physical Sciences,4016| 5104,Materials engineering| Condensed matter physics,-,High Entropy Alloys and Advanced Coating Technologies,404,96.926,Enhancing Surface Properties through Boride Layers,10390,91.242,Very Good,2019.0,7.0,N/A,"Perrusquia, N.L.| Ruiz, M.A.D.| Miguel, C.R.T.S.| Mendoza, G.J.P.| Suarez, J.V.C.| Loran, A.J.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
