Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56814374500,56814374500,Closantel nano-encapsulated polyvinyl alcohol (PVA) solutions,"Vega, A.F.| Medina-Torres, L.| Calderas, F.| Gracia-Mora, J.| Bernad-Bernad, M.",5.0,56814374500| 55993679600| 6507138468| 6508083184| 6506125213,2016.0,2016-07-03,Pharmaceutical Development and Technology,21,5,636-641,-,ISSN-10837450,21099.0,Journal,Taylor and Francis Ltd,English,0.77,43,3.2,32,0.531,32,2.21,68.0,4.0,0.0,6.3,58.0,71.0,0.0,0.0,"Vega, A.F., Medina-Torres, L., Calderas, F. and 2 more (...) (2016).Closantel nano-encapsulated polyvinyl alcohol (PVA) solutions. Pharmaceutical Development and Technology,21(5) 636-641",https://www.scopus.com/record/display.url?eid=2-s2.0-84940702303&origin=resultslist,10.3109/10837450.2015.1035725,Article,,2-s2.0-84940702303,26330226,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Centro de Innovación Aplicada en Tecnologias Competitivas,505017| 505023| 720147,Academic,3.0,60014923| 60032442| 60095236,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Centro de Innovación Aplicada en Tecnologías Competitivas,56814374500,6506125213,6506125213,-,Mexico,1.0,3003,Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Hydrogels and Polymers in Drug Delivery Systems,188,73.512,Polyvinyl Alcohol: Structure and Polymerization Insights,44606,43.814,Defensible,2016.0,4.0,N/A,"Vega, A.F.| Medina-Torres, L.| Calderas, F.| Gracia-Mora, J.| Bernad-Bernad, M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Centro de Innovación Aplicada en Tecnologias Competitivas,Mexico,0
