Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
36018679600,36018679600,Virtual water in an input-output framework for the valley of Mexico Basin,"Rodríguez-Tapia, L.| Morales-Novelo, J.A.| Sosa-Rodríguez, F.S.| Altamirano-Cabrera, J.C.| Torres-Ayala, F.",5.0,57194178667| 57194198881| 36646751000| 9733665600| 36018679600,2016.0,2016-03-01,Tecnologia y Ciencias del Agua,7,2,51-66,-,ISSN-01878336,20500195022.0,Journal,Instituto Mexicano de Tecnologia del Agua,Spanish,0.26,79,0.3,86,0.163,79,0.08,18.0,2.0,0.0,8.17,67.0,71.0,0.0,0.0,"Rodríguez-Tapia, L., Morales-Novelo, J.A., Sosa-Rodríguez, F.S. and 2 more (...) (2016).Virtual water in an input-output framework for the valley of Mexico Basin. Tecnologia y Ciencias del Agua,7(2) 51-66",https://www.scopus.com/record/display.url?eid=2-s2.0-85030464604&origin=resultslist,-,Article,,2-s2.0-85030464604,-,Universidad Autónoma Metropolitana| World Resources Institute,505017| 713552,Academic,2.0,60023193| 60014923| 60014872,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| World Resources Institute,57194178667,36018679600,57194178667,-,Mexico| United States,2.0,2205| 2312,Civil and Structural Engineering| Water Science and Technology,2,Engineering & Technology,424| 220,Environmental Sciences| Engineering - Civil & Structural,36| 37,Engineering| Physical Sciences,37| 40,Earth Sciences| Engineering,3709| 4004| 3707,Physical geography and environmental geoscience| Chemical engineering| Hydrology,SDG 6| SDG 10,Water Resource Management and Agricultural Sustainability,914,76.913,Water Resource Management and Virtual Trade Dynamics,517,99.367,Definitive,2016.0,2.0,N/A,"Rodríguez-Tapia, L.| Morales-Novelo, J.A.| Sosa-Rodríguez, F.S.| Altamirano-Cabrera, J.C.| Torres-Ayala, F.",Universidad Autónoma Metropolitana| World Resources Institute,Mexico| United States,0
