Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57948955300,57948955300,"Histomorphological evaluation, cell proliferation and endothelial immunostaining in oral and maxillofacial myofibroblastic lesions","Hassaf-Arreola, A.G.| Caro-Sanchez, C.H.S.| Domínguez-Malagón, H.| Irigoyen-Camacho, M.E.| de Almeida, O.P.| Sánchez-Romero, C.| Mosqueda-Taylor, A.",7.0,57948955300| 35321765300| 55993692100| 6603265505| 7006200042| 57190013276| 7004904219,2022.0,2022-11-01,Medicina Oral Patologia Oral y Cirugia Bucal,27,6,e497-e506,-,ISSN-16984447,144622.0,Journal,Medicina Oral S.L.,English,1.09,26,4.6,19,0.587,27,0.8,10.0,6.0,0.83,6.02,42.0,34.0,0.0,0.0,"Hassaf-Arreola, A.G., Caro-Sanchez, C.H.S., Domínguez-Malagón, H. and 4 more (...) (2022).Histomorphological evaluation, cell proliferation and endothelial immunostaining in oral and maxillofacial myofibroblastic lesions. Medicina Oral Patologia Oral y Cirugia Bucal,27(6) e497-e506",https://www.scopus.com/record/display.url?eid=2-s2.0-85140970876&origin=resultslist,10.4317/medoral.25326,Article,Gold|Green,2-s2.0-85140970876,36243994,Universidade Estadual de Campinas| Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Instituto Nacional de Cancerologia - Mexico,602014| 505017| 704853| 505036,Government| Academic,4.0,60014923| 60019825| 60029570| 60014403,"Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia, México| Universidade Estadual de Campinas| Universidad Juárez del Estado de Durango",57948955300,7004904219,57948955300,-,Mexico| Brazil,2.0,2733| 2746| 3500,Otorhinolaryngology| Surgery| General Dentistry,5,Life Sciences & Medicine,532| 514,Medicine| Dentistry,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,SDG 3,Molecular Insights into Tumor Dynamics and Treatment,141,43.558,Myofibroblastoma: Insights into Tumor Characteristics,38641,53.381,Defensible,2022.0,6.0,N/A,"Hassaf-Arreola, A.G.| Caro-Sanchez, C.H.S.| Domínguez-Malagón, H.| Irigoyen-Camacho, M.E.| de Almeida, O.P.| Sánchez-Romero, C.| Mosqueda-Taylor, A.",Universidade Estadual de Campinas| Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Instituto Nacional de Cancerologia - Mexico,Mexico| Brazil,0
