Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55901682300,55901682300,"Scarabaeidae diversity (Insecta: Coleoptera) in the Priority Conservation Region Sierras de Taxco-Huautla, Mexico","Ordóñez-Reséndiz, M.M.| Corcuera, P.| Ballesteros-Barrera, C.| Zaragoza-Caballero, S.",4.0,55901682300| 56002764200| 56002768400| 56000793000,2023.0,2023-09-01,Biologia,78,9,2473-2488,-,ISSN-00063088,9500154033.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.58,57,3.3,28,0.361,49,1.3,21.0,0.0,0.0,9.11,77.0,77.0,0.0,0.0,"Ordóñez-Reséndiz, M.M., Corcuera, P., Ballesteros-Barrera, C. and 1 more (...) (2023).Scarabaeidae diversity (Insecta: Coleoptera) in the Priority Conservation Region Sierras de Taxco-Huautla, Mexico. Biologia,78(9) 2473-2488",https://www.scopus.com/record/display.url?eid=2-s2.0-85149980220&origin=resultslist,10.1007/s11756-023-01380-z,Article,,2-s2.0-85149980220,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60029824| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",55901682300,56000793000,56002764200,-,Mexico,1.0,1103| 1105| 1110| 1303| 1307| 1311| 1312,"Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics| Plant Science| Biochemistry| Cell Biology| Genetics| Molecular Biology",5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,31,Biological Sciences,-,-,SDG 15,Diversity and Distribution of Coleoptera Species,1376,10.203,Ecosystem Functions of Dung Beetles in Diverse Habitats,3619,87.087,Definitive,2023.0,0.0,N/A,"Ordóñez-Reséndiz, M.M.| Corcuera, P.| Ballesteros-Barrera, C.| Zaragoza-Caballero, S.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
