Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59163573600,59163573600,Analysis of fetal heart rate fluctuations in women diagnosed with preeclampsia during the latent phase of labor,"Lucero-Orozco, N.B.| Reyes-Lagos, J.J.| Ortíz-Pedroza, M.D.R.| Talavera-Peña, A.K.| Abarca-Castro, E.A.| Mendieta-Zerón, H.| Pliego-Carrillo, A.C.| Rodríguez-Arce, J.| Zúñiga-Avilés, L.A.| Santiago-Fuentes, L.M.| Ledesma-Ramírez, C.I.| Peña-Castillo, M.Á.",12.0,59163573600| 57219403281| 6505515091| 58700191100| 57222904158| 56002654100| 57202290918| 57194191682| 36835502600| 57196190361| 57201426455| 56200439500,2024.0,2024-01-01,Frontiers in Physiology,15,-,-,1340441,ISSN-1664042X,21100215107.0,Journal,Frontiers Media SA,English,1.09,25,7.3,22,1.023,30,0.73,7.0,4.0,0.64,6.21,32.0,41.0,0.0,0.0,"Lucero-Orozco, N.B., Reyes-Lagos, J.J., Ortíz-Pedroza, M.D.R. and 9 more (...) (2024).Analysis of fetal heart rate fluctuations in women diagnosed with preeclampsia during the latent phase of labor. Frontiers in Physiology,15",https://www.scopus.com/record/display.url?eid=2-s2.0-85195411129&origin=resultslist,10.3389/fphys.2024.1340441,Article,Gold|Green,2-s2.0-85195411129,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60028381| 60002281| 60112837,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana-Lerma,59163573600,56200439500,57219403281| 56200439500,-,Mexico,1.0,1314| 2737,Physiology| Physiology (medical),5,Life Sciences & Medicine,503,Anatomy & Physiology,32| 34,Life Sciences| Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3101| 3208,Biochemistry and cell biology| Medical physiology,-,Cardiovascular Monitoring and Neonatal Care,636,64.879,Fetal Heart Rate Variability and Monitoring Techniques,16487,90.819,Definitive,2024.0,4.0,N/A,"Lucero-Orozco, N.B.| Reyes-Lagos, J.J.| Ortíz-Pedroza, M.D.R.| Talavera-Peña, A.K.| Abarca-Castro, E.A.| Mendieta-Zerón, H.| Pliego-Carrillo, A.C.| Rodríguez-Arce, J.| Zúñiga-Avilés, L.A.| Santiago-Fuentes, L.M.| Ledesma-Ramírez, C.I.| Peña-Castillo, M.Á.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,Mexico,0
