Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219197607,57219197607,"A new tillandsia (tillandsioideae, bromeliaceae) species from the Copalita River Canyon, Oaxaca, Mexico","FLORES-CRUZ, M.| VÁZQUEZ-HURTADO, N.B.| TORRES-COLÍN, R.| TINOCO-BERRIOS, I.M.| MENDOZA, C.G.",5.0,6507403501| 57219197607| 23476399500| 57219201865| 55433039700,2020.0,2020-09-17,Phytotaxa,459,4,276-284,-,ISSN-11793155,21100209326.0,Journal,Magnolia Press,English,0.87,40,1.7,50,0.443,46,0.5,10.0,2.0,0.1,9.68,68.0,73.0,0.0,0.0,"FLORES-CRUZ, M., VÁZQUEZ-HURTADO, N.B., TORRES-COLÍN, R. and 2 more (...) (2020).A new tillandsia (tillandsioideae, bromeliaceae) species from the Copalita River Canyon, Oaxaca, Mexico. Phytotaxa,459(4) 276-284",https://www.scopus.com/record/display.url?eid=2-s2.0-85091663062&origin=resultslist,10.11646/phytotaxa.459.4.3,Article,,2-s2.0-85091663062,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60014923| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,6507403501,55433039700,55433039700,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3108,Plant biology,-,Diversity and Applications of Amaranth Species,1064,23.152,Bromeliaceae Diversity and New Species Insights,18897,62.29,Definitive,2020.0,2.0,N/A,"FLORES-CRUZ, M.| VÁZQUEZ-HURTADO, N.B.| TORRES-COLÍN, R.| TINOCO-BERRIOS, I.M.| MENDOZA, C.G.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
