Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58084968400,58084968400,Phylogeography of the white-crowned parrot (Pionus senilis),"Rivera-Arroyo, R.C.| Escalante-Pliego, P.| Aguilar-Torres, D.| Úbeda-Olivas, M.F.",4.0,58084968300| 57224506244| 58084968400| 57999654200,2022.0,2022-01-01,Biota Neotropica,22,4,-,e20221382,ISSN-16786424,11700154374.0,Journal,Universidade Estadual de Campinas UNICAMP,English,0.84,40,2.6,49,0.398,54,0.51,8.0,5.0,0.57,8.73,46.0,45.0,0.0,0.0,"Rivera-Arroyo, R.C., Escalante-Pliego, P., Aguilar-Torres, D. and 1 more (...) (2022).Phylogeography of the white-crowned parrot (Pionus senilis). Biota Neotropica,22(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85147167173&origin=resultslist,10.1590/1676-0611-bn-2022-1382,Article,Gold,2-s2.0-85147167173,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60010210| 60014923| 127561501,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| URKU Estudios Amazónicos,58084968300,57999654200,57224506244,-,Mexico| Peru,2.0,1105,"Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,3103| 4104| 3109,Ecology| Environmental management| Zoology,-,Genetic Diversity and Evolutionary Insights Across Species,10,80.706,Genetic Patterns and Phylogeographic Insights Across Species,2498,92.847,Very Good,2022.0,5.0,N/A,"Rivera-Arroyo, R.C.| Escalante-Pliego, P.| Aguilar-Torres, D.| Úbeda-Olivas, M.F.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico| Peru,0
