Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212001996,57212001996,Sleep and mental health disturbances due to social isolation during the covid-19 pandemic in Mexico,"Terán-Pérez, G.| Portillo-Vásquez, A.| Arana-Lechuga, Y.| Sánchez-Escandón, O.| Mercadillo-Caballero, R.| González-Robles, R.O.| Velázquez-Moctezuma, J.",7.0,15726956400| 57222397820| 15724363600| 25028502800| 57212001996| 24075944700| 7003970434,2021.0,2021-03-02,International Journal of Environmental Research and Public Health,18,6,1-11,2804,ISSN-16617827,144989.0,Journal,MDPI AG,English,1.38,17,4.5,25,0.814,25,1.02,31.0,20.0,1.33,14.32,20.0,21.0,0.0,0.0,"Terán-Pérez, G., Portillo-Vásquez, A., Arana-Lechuga, Y. and 4 more (...) (2021).Sleep and mental health disturbances due to social isolation during the covid-19 pandemic in Mexico. International Journal of Environmental Research and Public Health,18(6) 1-11",https://www.scopus.com/record/display.url?eid=2-s2.0-85102604320&origin=resultslist,10.3390/ijerph18062804,Article,Gold|Green,2-s2.0-85102604320,33801928,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| American British Cowdray Medical Center,704696| 505017| 719713,Medical| Government| Academic,3.0,125900311| 60028381| 60021848| 60027998,"Centro de Sueño y Neurociencias| Universidad Autónoma Metropolitana -Unidad Iztapalapa| American British Cowdray Medical Center| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",15726956400,7003970434,7003970434,-,Mexico,1.0,2307| 2310| 2739,"Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health",3| 5,Social Sciences & Management| Life Sciences & Medicine,532| 424,Medicine| Environmental Sciences,37| 34,Physical Sciences| Medical and Health,MD,Multidisciplinary,MD,Multidisciplinary,-,Mental Health Impacts of COVID-19 Pandemic,620,96.272,Mental Health Impacts of COVID-19 Pandemic,205,99.875,Very Good,2021.0,20.0,N/A,"Terán-Pérez, G.| Portillo-Vásquez, A.| Arana-Lechuga, Y.| Sánchez-Escandón, O.| Mercadillo-Caballero, R.| González-Robles, R.O.| Velázquez-Moctezuma, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| American British Cowdray Medical Center,Mexico,0
