Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57226793614,57226793614,First report of multi-resistant escherichia fergusonii isolated from children under two months of age in intensive care unit,"Rivera-Galindo, M.A.| Manzanares-Leal, G.L.| Caro-Gonzalez, L.M.| Santos-Ramirez, E.| Mendieta-Zeron, H.| Sandoval-Trujillo, H.| Ramirez-Duran, N.",7.0,57226793614| 57194592201| 57226790306| 57226798836| 56002654100| 7004224542| 56000844100,2021.0,2021-01-01,Jundishapur Journal of Microbiology,14,4,-,e116000,ISSN-20083645,19700175150.0,Journal,Kowsar Medical Institute,English,0.34,75,1.3,75,0.213,79,0.56,14.0,3.0,0.15,13.29,60.0,71.0,0.0,0.0,"Rivera-Galindo, M.A., Manzanares-Leal, G.L., Caro-Gonzalez, L.M. and 4 more (...) (2021).First report of multi-resistant escherichia fergusonii isolated from children under two months of age in intensive care unit. Jundishapur Journal of Microbiology,14(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85112735045&origin=resultslist,10.5812/JJM.116000,Article,Gold|Green,2-s2.0-85112735045,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60002281| 118294035| 60010210,"Universidad Autónoma del Estado de México| ""Mónica Pretelini Sáenz"" Maternal-Perinatal Hospital (HMPMPS)| Universidad Autónoma Metropolitana Unidad Xochimilco",57226793614,56000844100,56000844100,-,Mexico,1.0,2404| 2725| 2726,Microbiology| Infectious Diseases| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Antibiotic Resistance Mechanisms in Clinical Infections,21,96.403,Emerging Pathogens in Escherichia and Leclercia Infections,88406,53.865,Very Good,2021.0,3.0,N/A,"Rivera-Galindo, M.A.| Manzanares-Leal, G.L.| Caro-Gonzalez, L.M.| Santos-Ramirez, E.| Mendieta-Zeron, H.| Sandoval-Trujillo, H.| Ramirez-Duran, N.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,Mexico,0
