Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204604705,57204604705,A smartphone-based system for automated bedside detection of crackle sounds in diffuse interstitial pneumonia patients,"Reyes, B.A.| Olvera-Montes, N.| Charleston-Villalobos, S.| González-Camarena, R.| Mejía-ávila, M.| Aljama-Corrales, T.",6.0,55516846200| 57204604705| 55989698900| 6603267168| 7005358872| 55989699000,2018.0,2018-11-07,Sensors (Switzerland),18,11,-,3813,ISSN-14248220,130124.0,Journal,MDPI AG,English,1.65,10,4.3,18,0.592,26,1.02,25.0,20.0,0.52,11.54,27.0,46.0,0.0,0.0,"Reyes, B.A., Olvera-Montes, N., Charleston-Villalobos, S. and 3 more (...) (2018).A smartphone-based system for automated bedside detection of crackle sounds in diffuse interstitial pneumonia patients. Sensors (Switzerland),18(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85056312772&origin=resultslist,10.3390/s18113813,Article,Gold|Green,2-s2.0-85056312772,30405036,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Nacional de Enfermedades Respiratorias,505017| 505014| 505037,Academic| Government,3.0,60031335| 60028381| 60008205,Universidad Autónoma de San Luis Potosí| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Enfermedades Respiratorias,55516846200,55989699000,55516846200,-,Mexico,1.0,1303| 1602| 1710| 2208| 3105| 3107,"Biochemistry| Analytical Chemistry| Information Systems| Electrical and Electronic Engineering| Instrumentation| Atomic and Molecular Physics, and Optics",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,507| 212| 439| 221| 409| 249,Biological Sciences| Computer Science & Information Systems| Physics & Astronomy| Engineering - Electrical & Electronic| Chemistry| Engineering - Petroleum,32| 37| 38| 36,Life Sciences| Physical Sciences| Computer Science| Engineering,40| 46,Engineering| Information And Computing Sciences,4606| 4008| 4009,"Distributed computing and systems software| Electrical engineering| Electronics, sensors and digital hardware",SDG 3,Simulation-Based Training in Nursing and Pediatrics,730,66.056,Innovative Approaches in Respiratory Sound Classification,9434,95.003,Definitive,2018.0,20.0,N/A,"Reyes, B.A.| Olvera-Montes, N.| Charleston-Villalobos, S.| González-Camarena, R.| Mejía-ávila, M.| Aljama-Corrales, T.",Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Nacional de Enfermedades Respiratorias,Mexico,0
