Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57444007900,57444007900,TRPV1 Contributes to Modulate the Nitric Oxide Pathway and Oxidative Stress in the Isolated and Perfused Rat Heart during Ischemia and Reperfusion,"Castrejón-Téllez, V.| Del Valle-Mondragón, L.| Pérez-Torres, I.| Guarner-Lans, V.| Pastelín-Hernández, G.| Ruiz-Ramírez, A.| Díaz-Juárez, J.A.| Varela-López, E.| Oidor-Chan, V.H.| Vargas-González, A.| Martínez-Memije, R.| Flores-Chávez, P.| León-Ruíz, B.| Arriaga-Carrillo, S.| Torres-Narváez, J.C.",15.0,54392464400| 6507171999| 56000785200| 56055605400| 7004197625| 54411299600| 12344869500| 14010408000| 57188747774| 16319536100| 6506116706| 6507573484| 57443236800| 57444007900| 6507067887,2022.0,2022-02-01,Molecules,27,3,-,1031,ISSN-14203049,26370.0,Journal,MDPI,English,1.17,22,6.7,22,0.704,23,0.5,11.0,16.0,1.14,12.24,20.0,26.0,0.0,0.0,"Castrejón-Téllez, V., Del Valle-Mondragón, L., Pérez-Torres, I. and 12 more (...) (2022).TRPV1 Contributes to Modulate the Nitric Oxide Pathway and Oxidative Stress in the Isolated and Perfused Rat Heart during Ischemia and Reperfusion. Molecules,27(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85124191174&origin=resultslist,10.3390/molecules27031031,Article,Gold|Green,2-s2.0-85124191174,35164296,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 505008| 505023,Academic| Government,3.0,101778511| 127682570| 114071569| 60032442| 60010748| 60010210,Departamento de Fisiología de la Nutrición| Rafael Méndez Martínez| Departamento de Biomedicina Cardiovascular| Universidad Nacional Autónoma de México| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Autónoma Metropolitana Unidad Xochimilco,54392464400,6507067887,6507067887,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,409| 532| 537| 249,Chemistry| Medicine| Pharmacy & Pharmacology| Engineering - Petroleum,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,-,Interplay of Taste and Olfactory Sensations,588,74.951,Capsaicin and TRPV1 Receptor in Pain Mechanisms,3323,91.897,Defensible,2022.0,16.0,N/A,"Castrejón-Téllez, V.| Del Valle-Mondragón, L.| Pérez-Torres, I.| Guarner-Lans, V.| Pastelín-Hernández, G.| Ruiz-Ramírez, A.| Díaz-Juárez, J.A.| Varela-López, E.| Oidor-Chan, V.H.| Vargas-González, A.| Martínez-Memije, R.| Flores-Chávez, P.| León-Ruíz, B.| Arriaga-Carrillo, S.| Torres-Narváez, J.C.",Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,Mexico,0
