Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59225798400,59225798400,ESTIMATION OF IN VIVO PERFORMANCE OF SULFAMETHOXAZOLE AND TRIMETHOPRIM FROM ORAL SUSPENSIONS USING IN VITRO RELEASE DATA FROM A MINI PADDLE APPARATUS,"Ruiz-Segura, J.C.| Rios-Rodriguez, J.M.| Reyes-Ramirez, F.D.| Velazquez-Sanchez, C.E.| Medina-Lopez, J.R.",5.0,55939935300| 59143997100| 58553588700| 59225798400| 57210447424,2024.0,2024-07-01,International Journal of Applied Pharmaceutics,16,4,129-134,-,ISSN-09757058,19900192174.0,Journal,Innovare Academics Sciences Pvt. Ltd,English,0.44,68,1.7,45,0.219,61,0.2,2.0,0.0,0.0,3.26,70.0,70.0,0.0,0.0,"Ruiz-Segura, J.C., Rios-Rodriguez, J.M., Reyes-Ramirez, F.D. and 2 more (...) (2024).ESTIMATION OF IN VIVO PERFORMANCE OF SULFAMETHOXAZOLE AND TRIMETHOPRIM FROM ORAL SUSPENSIONS USING IN VITRO RELEASE DATA FROM A MINI PADDLE APPARATUS. International Journal of Applied Pharmaceutics,16(4) 129-134",https://www.scopus.com/record/display.url?eid=2-s2.0-85199093069&origin=resultslist,10.22159/ijap.2024v16i4.51014,Article,Gold,2-s2.0-85199093069,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,55939935300,57210447424,57210447424,-,Mexico,1.0,3001,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous)",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3203| 4208| 3214,"Dentistry| Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Biopharmaceutical Classification System in Drug Development,5021,95.528,Definitive,2024.0,0.0,N/A,"Ruiz-Segura, J.C.| Rios-Rodriguez, J.M.| Reyes-Ramirez, F.D.| Velazquez-Sanchez, C.E.| Medina-Lopez, J.R.",Universidad Autónoma Metropolitana,Mexico,0
