Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212143824,57212143824,Use of silver nanoparticles to control Vibrio fluvialis in cultured angelfish Pterophyllum scalare,"Meneses-Márquez, J.C.| Hamdan-Partida, A.| Del Carmen Monroy-Dosta, M.| Castro-Mejía, J.| Faustino-Vega, A.| Soria-Castro, E.| Bustos-Martínez, J.",7.0,57212143824| 36008464400| 42862021200| 8682163600| 35086056200| 24399905300| 7003387773,2019.0,2019-01-01,Diseases of Aquatic Organisms,137,1,65-72,-,ISSN-01775103,19679.0,Journal,Inter-Research,English,0.86,40,2.7,39,0.566,43,1.42,26.0,7.0,0.47,8.48,47.0,49.0,0.0,0.0,"Meneses-Márquez, J.C., Hamdan-Partida, A., Del Carmen Monroy-Dosta, M. and 4 more (...) (2019).Use of silver nanoparticles to control Vibrio fluvialis in cultured angelfish Pterophyllum scalare. Diseases of Aquatic Organisms,137(1) 65-72",https://www.scopus.com/record/display.url?eid=2-s2.0-85075988311&origin=resultslist,10.3354/dao03423,Article,,2-s2.0-85075988311,31802743,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,704696| 505017| 505008,Government| Academic,3.0,60010210| 60027998| 60010748,"Universidad Autónoma Metropolitana Unidad Xochimilco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Instituto Nacional de Cardiologia Ignacio Chavez",57212143824,7003387773,36008464400,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",-,-,SDG 14,Properties and Applications of Silver Nanoparticles,302,97.319,Antimicrobial Properties and Toxicity of Silver Nanoparticles,644,99.373,Defensible,2019.0,7.0,N/A,"Meneses-Márquez, J.C.| Hamdan-Partida, A.| Del Carmen Monroy-Dosta, M.| Castro-Mejía, J.| Faustino-Vega, A.| Soria-Castro, E.| Bustos-Martínez, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,Mexico,0
