Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57191362904,57191362904,Discrimination analysis of phenotypic stocks comparing fish otolith and scale shapes,"Ibáñez, A.L.| Hernández-Fraga, K.| Alvarez-Hernández, S.",3.0,56013853600| 57191362904| 6507529089,2017.0,2017-01-01,Fisheries Research,185,-,6-13,-,ISSN-01657836,12781.0,Journal,Elsevier B.V.,English,0.99,30,3.6,28,0.941,21,1.09,40.0,28.0,1.37,7.29,20.0,21.0,0.0,2.0,"Ibáñez, A.L., Hernández-Fraga, K., Alvarez-Hernández, S. (2017).Discrimination analysis of phenotypic stocks comparing fish otolith and scale shapes. Fisheries Research,1856-13",https://www.scopus.com/record/display.url?eid=2-s2.0-84989206862&origin=resultslist,10.1016/j.fishres.2016.09.025,Article,,2-s2.0-84989206862,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56013853600,6507529089,56013853600,-,Mexico,1.0,1104,Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 41| 31,"Agricultural, Veterinary And Food Sciences| Environmental Sciences| Biological Sciences",4104| 3005| 3103,Environmental management| Fisheries sciences| Ecology,-,Biodiversity and Aquaculture in the Mediterranean Sea,1261,23.872,Otolith Morphometry for Fish Stock Identification,30247,81.117,Very Good,2017.0,28.0,N/A,"Ibáñez, A.L.| Hernández-Fraga, K.| Alvarez-Hernández, S.",Universidad Autónoma Metropolitana,Mexico,0
