Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219388714,57219388714,"Effect of perfluorohexane sulfonate on pig oocyte maturation, gap-junctional intercellular communication, mitochondrial membrane potential and DNA damage in cumulus cells in vitro","Martínez-Quezada, R.| González-Castañeda, G.| Bahena, I.| Domínguez, A.| Domínguez-López, P.| Casas, E.| Betancourt, M.| Casillas, F.| Rodríguez, J.J.| Álvarez, L.| Mateos, R.A.| Altamirano, M.A.| Bonilla, E.",13.0,57219388500| 57219388714| 57897514200| 57189700415| 14718884300| 23089971800| 7006573702| 56344304000| 57204059882| 6508119836| 57219395282| 57219389780| 57206291687,2021.0,2021-02-01,Toxicology in Vitro,70,-,-,105011,ISSN-08872333,25224.0,Journal,Elsevier Ltd,English,0.82,43,6.3,23,0.692,36,2.08,51.0,20.0,1.05,12.38,20.0,27.0,0.0,0.0,"Martínez-Quezada, R., González-Castañeda, G., Bahena, I. and 10 more (...) (2021).Effect of perfluorohexane sulfonate on pig oocyte maturation, gap-junctional intercellular communication, mitochondrial membrane potential and DNA damage in cumulus cells in vitro. Toxicology in Vitro,70",https://www.scopus.com/record/display.url?eid=2-s2.0-85092512405&origin=resultslist,10.1016/j.tiv.2020.105011,Article,,2-s2.0-85092512405,33038467,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,505017| 505006| 505023,Academic| Government,3.0,60028381| 60008467| 60029824| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",57219388500,57206291687,57206291687,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Environmental Impact of Perfluoroalkyl Substances,93,99.953,Definitive,2021.0,20.0,N/A,"Martínez-Quezada, R.| González-Castañeda, G.| Bahena, I.| Domínguez, A.| Domínguez-López, P.| Casas, E.| Betancourt, M.| Casillas, F.| Rodríguez, J.J.| Álvarez, L.| Mateos, R.A.| Altamirano, M.A.| Bonilla, E.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,Mexico,0
