Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57208601209,57208601209,In vitro release of naproxen sodium and acetaminophen from fixed-dose commercial suppositories using USP apparatuses 1 and 4,"Medina-López, R.| Ramírez-Garnica, J.R.| Espinosa-Hernández, F.| Vázquez-Ramírez, M.L.| Hurtado, M.",5.0,7402370643| 57208593786| 57208601209| 57208600160| 7006878205,2019.0,2019-01-01,Latin American Journal of Pharmacy,38,4,780-786,-,ISSN-03262383,19381.0,Journal,Colegio de Farmaceuticos de la Provincia de Buenos Aires,English,0.16,87,-,-,-,-,0.9,27.0,0.0,0.0,10.27,82.0,75.0,0.0,0.0,"Medina-López, R., Ramírez-Garnica, J.R., Espinosa-Hernández, F. and 2 more (...) (2019).In vitro release of naproxen sodium and acetaminophen from fixed-dose commercial suppositories using USP apparatuses 1 and 4. Latin American Journal of Pharmacy,38(4) 780-786",https://www.scopus.com/record/display.url?eid=2-s2.0-85065255004&origin=resultslist,-,Article,,2-s2.0-85065255004,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,7402370643,7006878205,7402370643,-,Mexico,1.0,3003,Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,34| 32| 51,Chemical Sciences| Biomedical And Clinical Sciences| Physical Sciences,3405| 3214| 5199,Organic chemistry| Pharmacology and pharmaceutical sciences| Other physical sciences,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Very Good,2019.0,0.0,N/A,"Medina-López, R.| Ramírez-Garnica, J.R.| Espinosa-Hernández, F.| Vázquez-Ramírez, M.L.| Hurtado, M.",Universidad Autónoma Metropolitana,Mexico,0
